Kinton Kinka Canada Holdings inc
Parent : Franchise - Restaurant/Brand Roll Up : Franchise Restaurant - Canada : Franchise Restaurant - Kinton Ramen : Franchise Restaurant - Kinton Ramen - British Columbia : Kinton Ramen Robson - KRF0018
Sales by Item Detail
"April 21, 2025 - April 27, 2025"


Item ,Type ,Date ,Document Number ,Description ,Serial Numbers ,Qty. Sold ,Sales Price ,Revenue 
Kit/Package,,,,,,,,
$Bamboo Shoots (KR),,,,,,,,
,Cash Sale,4/26/2025,4212527,,,7.00,,$17.43
,Cash Sale,4/26/2025,4212533,,,2.00,,$3.98
,Cash Sale,4/26/2025,4212532,,,2.00,,$4.98
,Cash Sale,4/26/2025,4212524,,,12.00,,$23.88
,Cash Sale,4/26/2025,4212523,,,6.00,,$14.94
,Cash Sale,4/26/2025,4212520,,,4.00,,$9.96
,Cash Sale,4/26/2025,4212521,,,10.00,,$19.90
,Cash Sale,4/27/2025,4213421,,,3.00,,$7.47
,Cash Sale,4/27/2025,4213424,,,1.00,,$1.99
,Cash Sale,4/27/2025,4213410,,,1.00,,$2.49
,Cash Sale,4/27/2025,4213416,,,3.00,,$5.97
,Cash Sale,4/27/2025,4213418,,,2.00,,$4.98
,Cash Sale,4/27/2025,4213423,,,7.00,,$13.93
,Cash Sale,4/27/2025,4213411,,,7.00,,$13.93
,Cash Sale,4/27/2025,4213406,,,6.00,,$11.94
Total - $Egg (KR),,,,,,,,$523.10
$Fried Bean Curb (KR),,,,,,,,
,Cash Sale,4/21/2025,4208137,,,1.00,,$2.99
,Cash Sale,4/22/2025,4208987,,,1.00,,$2.99
,Cash Sale,4/22/2025,4208973,,,1.00,,$2.99
,Cash Sale,4/23/2025,4209837,,,3.00,,$8.97
,Cash Sale,4/24/2025,4210694,,,2.00,,$5.98
,Cash Sale,4/25/2025,4211613,,,1.00,,$2.99
,Cash Sale,4/25/2025,4211600,,,1.00,,$2.99
,Cash Sale,4/25/2025,4211604,,,1.00,,$3.00
,Cash Sale,4/25/2025,4211609,,,1.00,,$2.99
,Cash Sale,4/25/2025,4211614,,,1.00,,$2.99
,Cash Sale,4/26/2025,4212521,,,1.00,,$2.99
,Cash Sale,4/26/2025,4212533,,,1.00,,$2.99
