Kinton Kinka Canada Holdings inc
Parent : Franchise - Restaurant/Brand Roll Up : Franchise Restaurant - Canada : Franchise Restaurant - Kinton Ramen : Franchise Restaurant - Kinton Ramen - British Columbia : Kinton Ramen Robson - KRF0018
Sales by Item Detail
"March 30, 2026 - April 5, 2026"


Item ,Type ,Date ,Document Number ,Description ,Serial Numbers ,Qty. Sold ,Sales Price ,Revenue 
Kit/Package,,,,,,,,
$1.49 Toppings (KR),,,,,,,,
,Cash Sale,3/30/2026,4441456,,,2.00,,$7.98
,Cash Sale,4/4/2026,4443445,,,1.00,,$3.99
,Cash Sale,4/5/2026,4443841,,,1.00,,$3.99
,Cash Sale,4/5/2026,4443838,,,1.00,,$3.99
Total - $Extra Shirataki Noodle (KR),,,,,,,,$19.95
$Fried Bean Curb (KR),,,,,,,,
,Cash Sale,3/30/2026,4441456,,,2.00,,$5.98
,Cash Sale,3/30/2026,4441458,,,1.00,,$2.99
,Cash Sale,3/31/2026,4441847,,,2.00,,$5.98
,Cash Sale,4/1/2026,4442248,,,1.00,,$2.99
,Cash Sale,4/1/2026,4442249,,,2.00,,$5.98
,Cash Sale,4/2/2026,4442663,,,1.00,,$2.99
,Cash Sale,4/2/2026,4442662,,,1.00,,$2.99
,Cash Sale,4/2/2026,4442661,,,1.00,,$2.99
,Cash Sale,4/3/2026,4443061,,,1.00,,$2.99
,Cash Sale,4/4/2026,4443444,,,2.00,,$5.98
,Cash Sale,4/5/2026,4443841,,,2.00,,$5.98
,Cash Sale,4/5/2026,4443838,,,6.00,,$17.94
Total - $Fried Bean Curb (KR),,,,,,,,$65.78
$Garlic Oil (KR),,,,,,,,
,Cash Sale,4/3/2026,4443062,,,1.00,,$2.49
,Cash Sale,4/4/2026,4443444,,,1.00,,$1.99
,Cash Sale,4/5/2026,4443841,,,1.00,,$2.49
Total - $Garlic Oil (KR),,,,,,,,$6.97
$Grated Garlic (KR),,,,,,,,
,Cash Sale,4/1/2026,4442248,,,1.00,,$1.99
,Cash Sale,4/2/2026,4442662,,,1.00,,$1.99
,Cash Sale,4/4/2026,4443444,,,2.00,,$3.98
,Cash Sale,4/5/2026,4443838,,,1.00,,$1.99
Total - $Grated Garlic (KR),,,,,,,,$9.95
$Half Noodle - Thick (KR),,,,,,,,
,Cash Sale,3/30/2026,4441456,,,3.00,,$5.97
,Cash Sale,3/31/2026,4441847,,,5.00,,$9.95
,Cash Sale,3/31/2026,4441846,,,2.00,,$5.98
,Cash Sale,3/31/2026,4441851,,,2.00,,$5.98
,Cash Sale,4/1/2026,4442248,,,3.00,,$5.97
,Cash Sale,4/1/2026,4442249,,,1.00,,$2.99
,Cash Sale,4/2/2026,4442663,,,3.00,,$8.97
,Cash Sale,4/2/2026,4442662,,,3.00,,$5.97
,Cash Sale,4/3/2026,4443061,,,5.00,,$9.95
,Cash Sale,4/4/2026,4443444,,,3.00,,$5.97
,Cash Sale,4/4/2026,4443446,,,1.00,,$2.99
,Cash Sale,4/5/2026,4443844,,,1.00,,$2.99
,Cash Sale,4/5/2026,4443838,,,6.00,,$11.94
,Cash Sale,4/5/2026,4443841,,,1.00,,$2.99
Total - $Half Noodle - Thick (KR),,,,,,,,$88.61
$Half Noodle - Thin (KR),,,,,,,,
,Cash Sale,3/30/2026,4441456,,,2.00,,$3.98
,Cash Sale,3/31/2026,4441847,,,1.00,,$1.99
,Cash Sale,4/1/2026,4442248,,,3.00,,$5.97
,Cash Sale,4/1/2026,4442249,,,2.00,,$5.98
,Cash Sale,4/2/2026,4442663,,,1.00,,$2.99
,Cash Sale,4/2/2026,4442662,,,3.00,,$5.97
,Cash Sale,4/3/2026,4443061,,,3.00,,$5.97
,Cash Sale,4/3/2026,4443063,,,1.00,,$1.99
,Cash Sale,4/4/2026,4443444,,,2.00,,$3.98
,Cash Sale,4/5/2026,4443841,,,2.00,,$5.98
,Cash Sale,4/5/2026,4443839,,,1.00,,$2.99
,Cash Sale,4/5/2026,4443838,,,2.00,,$3.98
Total - $Half Noodle - Thin (KR),,,,,,,,$51.77
$Jalapeno Paste (KR),,,,,,,,
,Cash Sale,4/1/2026,4442254,,,1.00,,$2.49
,Cash Sale,4/2/2026,4442661,,,1.00,,$2.49
,Cash Sale,4/2/2026,4442662,,,1.00,,$1.99
,Cash Sale,4/3/2026,4443061,,,2.00,,$3.98
,Cash Sale,4/4/2026,4443444,,,1.00,,$1.99
,Cash Sale,4/5/2026,4443838,,,3.00,,$5.97
Total - $Jalapeno Paste (KR),,,,,,,,$18.91
$Nori (KR),,,,,,,,
,Cash Sale,3/30/2026,4441456,,,2.00,,$2.98
,Cash Sale,3/31/2026,4441847,,,1.00,,$1.49
,Cash Sale,4/1/2026,4442252,,,1.00,,$1.99
,Cash Sale,4/2/2026,4442663,,,1.00,,$1.99
,Cash Sale,4/3/2026,4443061,,,7.00,,$10.43
,Cash Sale,4/4/2026,4443444,,,1.00,,$1.49
,Cash Sale,4/4/2026,4443445,,,2.00,,$3.98
,Cash Sale,4/4/2026,4443446,,,2.00,,$3.98
,Cash Sale,4/5/2026,4443838,,,1.00,,$1.49
Total - $Nori (KR),,,,,,,,$29.82
$Pork (KR),,,,,,,,
,Cash Sale,3/30/2026,4441456,,,4.00,,$15.96
,Cash Sale,3/31/2026,4441847,,,3.00,,$11.97
,Cash Sale,3/31/2026,4441846,,,2.00,,$7.98
,Cash Sale,4/1/2026,4442248,,,3.00,,$11.97
,Cash Sale,4/1/2026,4442249,,,1.00,,$3.99
,Cash Sale,4/2/2026,4442667,,,1.00,,$3.99
,Cash Sale,4/2/2026,4442662,,,7.00,,$27.93
,Cash Sale,4/3/2026,4443061,,,8.00,,$31.92
,Cash Sale,4/3/2026,4443065,,,4.00,,$15.96
,Cash Sale,4/4/2026,4443444,,,1.00,,$3.99
,Cash Sale,4/4/2026,4443446,,,1.00,,$3.99
,Cash Sale,4/5/2026,4443838,,,5.00,,$19.95
Total - $Pork (KR),,,,,,,,$159.60
$Scallions (KR),,,,,,,,
,Cash Sale,3/30/2026,4441456,,,2.00,,$2.98
,Cash Sale,4/1/2026,4442252,,,1.00,,$1.99
,Cash Sale,4/3/2026,4443061,,,1.00,,$1.49
,Cash Sale,4/3/2026,4443062,,,1.00,,$1.99
,Cash Sale,4/5/2026,4443838,,,1.00,,$1.49
Total - $Scallions (KR),,,,,,,,$9.94
$Seaweed (KR),,,,,,,,
,Cash Sale,3/30/2026,4441456,,,1.00,,$1.99
,Cash Sale,3/31/2026,4441847,,,1.00,,$1.99
,Cash Sale,4/4/2026,4443448,,,1.00,,$1.99
,Cash Sale,4/5/2026,4443838,,,1.00,,$1.99
