Kinton Kinka Canada Holdings inc
Parent : Franchise - Restaurant/Brand Roll Up : Franchise Restaurant - Canada : Franchise Restaurant - Kinton Ramen : Franchise Restaurant - Kinton Ramen - British Columbia : Kinton Ramen Robson - KRF0018
Sales by Item Detail
"April 27, 2026 - May 3, 2026"


Item ,Type ,Date ,Document Number ,Description ,Serial Numbers ,Qty. Sold ,Sales Price ,Revenue 
Kit/Package,,,,,,,,
$Bamboo Shoots (KR),,,,,,,,
,Cash Sale,4/30/2026,4453894,,,27.00,,$51.72
,Cash Sale,4/30/2026,4453895,,,2.00,,$13.98
,Cash Sale,5/1/2026,4454306,,,1.00,,$0.00
,Cash Sale,5/1/2026,4454300,,,1.00,,$6.99
,Cash Sale,5/1/2026,4454299,,,31.00,,$41.94
,Cash Sale,5/2/2026,4454704,,,28.00,,$34.95
,Cash Sale,5/2/2026,4454706,,,3.00,,$15.98
,Cash Sale,5/2/2026,4454708,,,2.00,,$0.00
,Cash Sale,5/3/2026,4455114,,,29.00,,$48.93
,Cash Sale,5/3/2026,4455116,,,3.00,,$15.98
,Cash Sale,5/3/2026,4455119,,,1.00,,$0.00
,Cash Sale,5/3/2026,4455115,,,3.00,,$23.97
Total - Age Gyoza (Pork) (KR),,,,,,,,$399.03
Age Gyoza (Veg) (KR),,,,,,,,
,Cash Sale,4/27/2026,4452810,,,1.00,,$5.59
,Cash Sale,4/27/2026,4452806,,,1.00,,$7.99
,Cash Sale,4/27/2026,4452805,,,8.00,,$30.75
,Cash Sale,4/27/2026,4452811,,,1.00,,$7.99
,Cash Sale,4/28/2026,4453435,,,1.00,,$0.00
,Cash Sale,4/28/2026,4453433,,,4.00,,$6.99
,Cash Sale,4/28/2026,4453439,,,1.00,,$6.99
,Cash Sale,4/29/2026,4453208,,,1.00,,$0.00
,Cash Sale,4/29/2026,4453213,,,1.00,,$0.00
,Cash Sale,4/29/2026,4453207,,,3.00,,$12.58
,Cash Sale,4/30/2026,4453899,,,1.00,,$6.99
,Cash Sale,4/30/2026,4453894,,,5.00,,$12.58
,Cash Sale,5/1/2026,4454299,,,3.00,,$13.98
,Cash Sale,5/1/2026,4454300,,,2.00,,$13.98
,Cash Sale,5/1/2026,4454301,,,2.00,,$15.98
,Cash Sale,5/2/2026,4454704,,,6.00,,$13.98
,Cash Sale,5/2/2026,4454707,,,1.00,,$7.99
,Cash Sale,5/2/2026,4454709,,,1.00,,$7.99
,Cash Sale,5/3/2026,4455114,,,9.00,,$27.96
,Cash Sale,5/3/2026,4455115,,,1.00,,$0.00
Total - Age Gyoza (Veg) (KR),,,,,,,,$200.31
Beef Donburi (KR),,,,,,,,
,Cash Sale,4/27/2026,4452805,,,2.00,,$23.98
,Cash Sale,4/28/2026,4453433,,,1.00,,$11.99
,Cash Sale,4/30/2026,4453894,,,2.00,,$23.98
,Cash Sale,5/1/2026,4454299,,,3.00,,$35.97
,Cash Sale,5/1/2026,4454300,,,2.00,,$23.98
,Cash Sale,5/1/2026,4454305,,,1.00,,$11.99
,Cash Sale,5/3/2026,4455114,,,4.00,,$47.96
Total - Beef Donburi (KR),,,,,,,,$179.85
Beef Miso (KR),,,,,,,,
,Cash Sale,4/27/2026,4452807,,,1.00,,$17.99
,Cash Sale,4/27/2026,4452805,,,1.00,,$17.99
,Cash Sale,4/28/2026,4453433,,,1.00,,$17.99
,Cash Sale,4/29/2026,4453207,,,1.00,,$2.00
,Cash Sale,4/30/2026,4453897,,,1.00,,$20.99
,Cash Sale,4/30/2026,4453894,,,2.00,,$19.99
,Cash Sale,5/1/2026,4454299,,,2.00,,$19.99
,Cash Sale,5/2/2026,4454704,,,14.00,,$91.96
,Cash Sale,5/3/2026,4455114,,,1.00,,$17.99
,Cash Sale,5/3/2026,4455119,,,1.00,,$20.99
,Cash Sale,5/3/2026,4455115,,,1.00,,$20.99
Total - Beef Miso (KR),,,,,,,,$268.87
Beef Original (KR),,,,,,,,
,Cash Sale,4/27/2026,4452809,,,1.00,,$19.99
,Cash Sale,4/27/2026,4452805,,,15.00,,$206.88
,Cash Sale,4/28/2026,4453433,,,13.00,,$204.88
,Cash Sale,4/28/2026,4453434,,,3.00,,$59.97
,Cash Sale,4/29/2026,4453208,,,1.00,,$16.99
,Cash Sale,4/29/2026,4453213,,,1.00,,$19.99
,Cash Sale,4/29/2026,4453207,,,6.00,,$85.95
,Cash Sale,4/29/2026,4453209,,,1.00,,$19.99
,Cash Sale,4/30/2026,4453897,,,1.00,,$19.99
,Cash Sale,4/30/2026,4453894,,,8.00,,$119.93
,Cash Sale,5/1/2026,4454299,,,7.00,,$70.96
,Cash Sale,5/1/2026,4454300,,,4.00,,$67.96
,Cash Sale,5/1/2026,4454302,,,1.00,,$19.99
,Cash Sale,5/2/2026,4454704,,,13.00,,$172.90
,Cash Sale,5/2/2026,4454707,,,1.00,,$19.99
,Cash Sale,5/2/2026,4454709,,,1.00,,$19.99
,Cash Sale,5/3/2026,4455114,,,13.00,,$188.89
,Cash Sale,5/3/2026,4455118,,,1.00,,$16.99
,Cash Sale,5/3/2026,4455115,,,1.00,,$19.99
Total - Beef Original (KR),,,,,,,,"$1,372.22"
Beef Plain Ramen (KR),,,,,,,,
,Cash Sale,4/27/2026,4452805,,,2.00,,$2.00
,Cash Sale,4/29/2026,4453207,,,1.00,,$1.00
,Cash Sale,4/30/2026,4453894,,,2.00,,$2.00
,Cash Sale,5/1/2026,4454299,,,1.00,,$1.00
,Cash Sale,5/2/2026,4454704,,,4.00,,$4.00
Total - Beef Plain Ramen (KR),,,,,,,,$10.00
Beef Shoyu (KR),,,,,,,,
,Cash Sale,4/27/2026,4452810,,,1.00,,$16.99
,Cash Sale,4/27/2026,4452805,,,3.00,,$50.97
,Cash Sale,4/28/2026,4453441,,,1.00,,$16.99
,Cash Sale,4/28/2026,4453438,,,1.00,,$19.99
,Cash Sale,4/28/2026,4453436,,,1.00,,$19.99
,Cash Sale,4/29/2026,4453207,,,2.00,,$33.98
,Cash Sale,4/30/2026,4453894,,,1.00,,$1.00
,Cash Sale,5/1/2026,4454299,,,6.00,,$85.95
,Cash Sale,5/1/2026,4454300,,,2.00,,$33.98
,Cash Sale,5/1/2026,4454301,,,1.00,,$19.99
,Cash Sale,5/2/2026,4454704,,,2.00,,$33.98
,Cash Sale,5/2/2026,4454708,,,1.00,,$16.99
,Cash Sale,5/3/2026,4455114,,,1.00,,$16.99
Total - Beef Shoyu (KR),,,,,,,,$367.79
Beef Spicy (KR),,,,,,,,
,Cash Sale,4/27/2026,4452810,,,2.00,,$35.98
,Cash Sale,4/27/2026,4452806,,,1.00,,$20.99
,Cash Sale,4/27/2026,4452805,,,14.00,,$187.90
,Cash Sale,4/28/2026,4453441,,,1.00,,$17.99
,Cash Sale,4/28/2026,4453433,,,2.00,,$19.99
,Cash Sale,4/29/2026,4453208,,,1.00,,$17.99
,Cash Sale,4/29/2026,4453207,,,5.00,,$89.95
,Cash Sale,4/29/2026,4453210,,,1.00,,$20.99
,Cash Sale,4/30/2026,4453897,,,1.00,,$20.99
,Cash Sale,4/30/2026,4453894,,,8.00,,$79.96
,Cash Sale,4/30/2026,4453899,,,1.00,,$17.99
,Cash Sale,4/30/2026,4453900,,,1.00,,$2.00
,Cash Sale,5/1/2026,4454299,,,8.00,,$127.93
,Cash Sale,5/1/2026,4454304,,,1.00,,$20.99
,Cash Sale,5/1/2026,4454302,,,1.00,,$20.99
,Cash Sale,5/2/2026,4454704,,,8.00,,$111.94
,Cash Sale,5/2/2026,4454706,,,1.00,,$20.99
,Cash Sale,5/2/2026,4454708,,,2.00,,$35.98
,Cash Sale,5/3/2026,4455114,,,2.00,,$19.99
,Cash Sale,5/3/2026,4455116,,,1.00,,$20.99
,Cash Sale,5/3/2026,4455115,,,3.00,,$62.97
Total - Beef Spicy (KR),,,,,,,,$975.49
Beef Spicy Jalapeno Ramen (KR),,,,,,,,
,Cash Sale,4/27/2026,4452805,,,1.00,,$2.00
,Cash Sale,4/28/2026,4453433,,,4.00,,$55.97
,Cash Sale,4/28/2026,4453434,,,1.00,,$20.99
,Cash Sale,4/29/2026,4453210,,,1.00,,$20.99
,Cash Sale,4/29/2026,4453207,,,1.00,,$17.99
,Cash Sale,5/1/2026,4454299,,,1.00,,$17.99
,Cash Sale,5/2/2026,4454704,,,4.00,,$39.98
,Cash Sale,5/2/2026,4454707,,,1.00,,$2.00
,Cash Sale,5/3/2026,4455114,,,1.00,,$2.00
,Cash Sale,5/3/2026,4455119,,,1.00,,$2.00
Total - Beef Spicy Jalapeno Ramen (KR),,,,,,,,$181.91
Beef Spicy Value Ramen (KR),,,,,,,,
,Cash Sale,4/27/2026,4452805,,,1.00,,$2.00
,Cash Sale,4/28/2026,4453433,,,1.00,,$2.00
,Cash Sale,4/29/2026,4453207,,,1.00,,$2.00
,Cash Sale,4/30/2026,4453895,,,1.00,,$2.00
,Cash Sale,5/1/2026,4454299,,,2.00,,$4.00
,Cash Sale,5/2/2026,4454704,,,1.00,,$2.00
,Cash Sale,5/3/2026,4455114,,,3.00,,$6.00
Total - Beef Spicy Value Ramen (KR),,,,,,,,$20.00
Bottle Water (KR),,,,,,,,
,Cash Sale,4/27/2026,4452807,,,1.00,,$0.00
,Cash Sale,4/27/2026,4452808,,,1.00,,$2.50
,Cash Sale,5/2/2026,4454706,,,1.00,,$2.50
Total - Bottle Water (KR),,,,,,,,$5.00
Chicken Don (KR),,,,,,,,
,Cash Sale,5/1/2026,4454299,,,1.00,,$8.99
,Cash Sale,5/1/2026,4454301,,,1.00,,$9.99
