Kinton Kinka Canada Holdings inc
Parent : Franchise - Restaurant/Brand Roll Up : Franchise Restaurant - Canada : Franchise Restaurant - Kinton Ramen : Franchise Restaurant - Kinton Ramen - British Columbia : Kinton Ramen Robson - KRF0018
Sales by Item Detail
"March 9, 2026 - March 15, 2026"


Item ,Type ,Date ,Document Number ,Description ,Serial Numbers ,Qty. Sold ,Sales Price ,Revenue 
Kit/Package,,,,,,,,
$Bamboo Shoots (KR),,,,,,,,
,Cash Sale,3/14/2026,4434378,,,51.00,,$48.93
,Cash Sale,3/15/2026,4435209,,,69.00,,$90.87
,Cash Sale,3/15/2026,4435210,,,8.00,,$39.95
,Cash Sale,3/15/2026,4435212,,,3.00,,$15.98
Total - Age Gyoza (Pork) (KR),,,,,,,,$583.20
Age Gyoza (Veg) (KR),,,,,,,,
,Cash Sale,3/9/2026,4432007,,,15.00,,$27.96
,Cash Sale,3/10/2026,4432788,,,11.00,,$13.98
,Cash Sale,3/10/2026,4432794,,,1.00,,$0.00
,Cash Sale,3/10/2026,4432791,,,1.00,,$0.00
,Cash Sale,3/10/2026,4432790,,,2.00,,$15.98
,Cash Sale,3/10/2026,4432789,,,1.00,,$0.00
,Cash Sale,3/11/2026,4433157,,,9.00,,$6.99
,Cash Sale,3/12/2026,4434820,,,1.00,,$0.00
,Cash Sale,3/12/2026,4434818,,,1.00,,$7.99
,Cash Sale,3/12/2026,4434817,,,18.00,,$20.97
,Cash Sale,3/13/2026,4433955,,,13.00,,$20.97
,Cash Sale,3/13/2026,4433957,,,2.00,,$15.98
,Cash Sale,3/14/2026,4434383,,,2.00,,$7.99
,Cash Sale,3/14/2026,4434381,,,2.00,,$6.99
,Cash Sale,3/14/2026,4434380,,,1.00,,$7.99
,Cash Sale,3/14/2026,4434378,,,14.00,,$41.94
,Cash Sale,3/15/2026,4435209,,,19.00,,$20.97
,Cash Sale,3/15/2026,4435210,,,2.00,,$7.99
,Cash Sale,3/15/2026,4435212,,,4.00,,$23.97
Total - Age Gyoza (Veg) (KR),,,,,,,,$248.66
Beef Donburi (KR),,,,,,,,
,Cash Sale,3/9/2026,4432006,,,6.00,,$77.94
,Cash Sale,3/9/2026,4432007,,,3.00,,$35.97
,Cash Sale,3/9/2026,4432012,,,2.00,,$25.98
,Cash Sale,3/10/2026,4432788,,,2.00,,$23.98
,Cash Sale,3/11/2026,4433159,,,1.00,,$11.99
,Cash Sale,3/11/2026,4433157,,,1.00,,$11.99
,Cash Sale,3/11/2026,4433156,,,1.00,,$12.99
,Cash Sale,3/12/2026,4434817,,,3.00,,$35.97
,Cash Sale,3/12/2026,4434818,,,2.00,,$25.98
,Cash Sale,3/13/2026,4433955,,,4.00,,$47.96
,Cash Sale,3/14/2026,4434381,,,1.00,,$11.99
,Cash Sale,3/15/2026,4435209,,,3.00,,$35.97
Total - Beef Donburi (KR),,,,,,,,$358.71
Beef Miso (KR),,,,,,,,
,Cash Sale,3/9/2026,4432011,,,2.00,,$22.99
,Cash Sale,3/9/2026,4432007,,,3.00,,$37.98
,Cash Sale,3/10/2026,4432788,,,6.00,,$91.95
,Cash Sale,3/11/2026,4433156,,,1.00,,$2.00
,Cash Sale,3/12/2026,4434819,,,1.00,,$20.99
,Cash Sale,3/12/2026,4434817,,,8.00,,$63.97
,Cash Sale,3/12/2026,4434821,,,2.00,,$35.98
,Cash Sale,3/13/2026,4433955,,,4.00,,$55.97
,Cash Sale,3/14/2026,4434378,,,4.00,,$23.99
,Cash Sale,3/15/2026,4435209,,,5.00,,$57.97
,Cash Sale,3/15/2026,4435214,,,1.00,,$17.99
,Cash Sale,3/15/2026,4435210,,,1.00,,$20.99
Total - Beef Miso (KR),,,,,,,,$452.77
Beef Original (KR),,,,,,,,
,Cash Sale,3/9/2026,4432007,,,3.00,,$34.98
,Cash Sale,3/9/2026,4432010,,,1.00,,$1.00
,Cash Sale,3/10/2026,4432788,,,11.00,,$138.92
,Cash Sale,3/10/2026,4432792,,,1.00,,$19.99
,Cash Sale,3/10/2026,4432790,,,2.00,,$39.98
,Cash Sale,3/11/2026,4433159,,,1.00,,$16.99
,Cash Sale,3/11/2026,4433157,,,7.00,,$86.95
,Cash Sale,3/11/2026,4433161,,,1.00,,$19.99
,Cash Sale,3/12/2026,4434820,,,1.00,,$16.99
,Cash Sale,3/12/2026,4434817,,,12.00,,$123.93
,Cash Sale,3/12/2026,4434819,,,1.00,,$19.99
,Cash Sale,3/13/2026,4433955,,,14.00,,$221.87
,Cash Sale,3/13/2026,4433957,,,1.00,,$19.99
,Cash Sale,3/14/2026,4434378,,,17.00,,$160.91
,Cash Sale,3/14/2026,4434380,,,1.00,,$1.00
,Cash Sale,3/15/2026,4435209,,,17.00,,$208.88
,Cash Sale,3/15/2026,4435210,,,1.00,,$19.99
,Cash Sale,3/15/2026,4435212,,,2.00,,$39.98
Total - Beef Original (KR),,,,,,,,"$1,192.33"
Beef Plain Ramen (KR),,,,,,,,
,Cash Sale,3/10/2026,4432788,,,5.00,,$5.00
,Cash Sale,3/11/2026,4433157,,,2.00,,$2.00
,Cash Sale,3/12/2026,4434817,,,2.00,,$2.00
,Cash Sale,3/13/2026,4433955,,,3.00,,$3.00
,Cash Sale,3/14/2026,4434378,,,1.00,,$1.00
,Cash Sale,3/15/2026,4435209,,,3.00,,$3.00
Total - Beef Plain Ramen (KR),,,,,,,,$16.00
Beef Shoyu (KR),,,,,,,,
,Cash Sale,3/9/2026,4432014,,,1.00,,$19.99
,Cash Sale,3/9/2026,4432007,,,8.00,,$71.96
,Cash Sale,3/10/2026,4432788,,,6.00,,$69.96
,Cash Sale,3/10/2026,4432794,,,1.00,,$19.99
,Cash Sale,3/11/2026,4433161,,,1.00,,$19.99
,Cash Sale,3/11/2026,4433157,,,3.00,,$34.98
,Cash Sale,3/12/2026,4434817,,,7.00,,$54.97
,Cash Sale,3/12/2026,4434818,,,1.00,,$19.99
,Cash Sale,3/13/2026,4433955,,,5.00,,$84.95
,Cash Sale,3/14/2026,4434383,,,1.00,,$19.99
,Cash Sale,3/14/2026,4434378,,,5.00,,$52.97
,Cash Sale,3/15/2026,4435209,,,6.00,,$69.96
,Cash Sale,3/15/2026,4435210,,,2.00,,$20.99
,Cash Sale,3/15/2026,4435212,,,2.00,,$39.98
Total - Beef Shoyu (KR),,,,,,,,$600.67
Beef Spicy (KR),,,,,,,,
,Cash Sale,3/9/2026,4432007,,,9.00,,$145.92
,Cash Sale,3/9/2026,4432010,,,1.00,,$17.99
,Cash Sale,3/10/2026,4432788,,,5.00,,$57.97
,Cash Sale,3/10/2026,4432793,,,1.00,,$20.99
,Cash Sale,3/10/2026,4432789,,,2.00,,$41.98
,Cash Sale,3/11/2026,4433161,,,1.00,,$20.99
,Cash Sale,3/11/2026,4433157,,,7.00,,$77.96
,Cash Sale,3/11/2026,4433156,,,5.00,,$85.96
,Cash Sale,3/12/2026,4434824,,,1.00,,$20.99
,Cash Sale,3/12/2026,4434817,,,9.00,,$97.95
,Cash Sale,3/12/2026,4434821,,,1.00,,$17.99
,Cash Sale,3/13/2026,4433955,,,15.00,,$141.93
,Cash Sale,3/13/2026,4433957,,,1.00,,$20.99
