Kinton Kinka Canada Holdings inc
Parent : Franchise - Restaurant/Brand Roll Up : Franchise Restaurant - Canada : Franchise Restaurant - Kinton Ramen : Franchise Restaurant - Kinton Ramen - British Columbia : Kinton Ramen Robson - KRF0018
Sales by Item Detail
"June 8, 2026 - June 14, 2026"


Item ,Type ,Date ,Document Number ,Description ,Serial Numbers ,Qty. Sold ,Sales Price ,Revenue 
,Cash Sale,6/14/2026,4472619,,,2.00,,$3.98
,Cash Sale,6/14/2026,4472618,,,2.00,,$4.98
Total - $Egg (KR),,,,,,,,$609.59
$Fried Bean Curb (KR),,,,,,,,
,Cash Sale,6/8/2026,4470090,,,1.00,,$2.99
,Cash Sale,6/8/2026,4470092,,,1.00,,$2.99
,Cash Sale,6/8/2026,4470088,,,1.00,,$2.99
,Cash Sale,6/8/2026,4470091,,,1.00,,$2.99
,Cash Sale,6/9/2026,4470514,,,1.00,,$2.99
,Cash Sale,6/9/2026,4470513,,,2.00,,$5.98
,Cash Sale,6/9/2026,4470511,,,1.00,,$2.99
,Cash Sale,6/10/2026,4470910,,,3.00,,$8.97
,Cash Sale,6/11/2026,4471347,,,1.00,,$2.99
,Cash Sale,6/12/2026,4471772,,,4.00,,$11.96
,Cash Sale,6/14/2026,4472614,,,5.00,,$14.95
,Cash Sale,6/14/2026,4472618,,,1.00,,$2.99
Total - $Fried Bean Curb (KR),,,,,,,,$65.78
$Garlic Oil (KR),,,,,,,,
,Cash Sale,6/8/2026,4470089,,,1.00,,$2.49
,Cash Sale,6/11/2026,4471350,,,1.00,,$2.49
,Cash Sale,6/11/2026,4471349,,,1.00,,$2.49
,Cash Sale,6/13/2026,4472194,,,1.00,,$1.99
,Cash Sale,6/13/2026,4472200,,,1.00,,$2.49
Total - $Garlic Oil (KR),,,,,,,,$11.95
$Grated Garlic (KR),,,,,,,,
,Cash Sale,6/9/2026,4470511,,,3.00,,$5.97
,Cash Sale,6/11/2026,4471350,,,1.00,,$2.49
,Cash Sale,6/11/2026,4471348,,,1.00,,$1.99
,Cash Sale,6/12/2026,4471772,,,1.00,,$1.99
,Cash Sale,6/13/2026,4472194,,,1.00,,$1.99
Total - $Grated Garlic (KR),,,,,,,,$14.43
$Half Noodle - Thick (KR),,,,,,,,
,Cash Sale,6/8/2026,4470091,,,1.00,,$2.99
,Cash Sale,6/8/2026,4470088,,,1.00,,$1.99
,Cash Sale,6/9/2026,4470514,,,1.00,,$1.99
,Cash Sale,6/9/2026,4470511,,,1.00,,$1.99
,Cash Sale,6/9/2026,4470515,,,1.00,,$2.99
,Cash Sale,6/10/2026,4470910,,,2.00,,$3.98
,Cash Sale,6/10/2026,4470915,,,1.00,,$1.99
,Cash Sale,6/11/2026,4471347,,,1.00,,$1.99
,Cash Sale,6/11/2026,4471349,,,1.00,,$2.99
,Cash Sale,6/11/2026,4471348,,,1.00,,$1.99
,Cash Sale,6/12/2026,4471772,,,2.00,,$3.98
,Cash Sale,6/13/2026,4472194,,,7.00,,$13.93
,Cash Sale,6/13/2026,4472200,,,1.00,,$2.99
,Cash Sale,6/14/2026,4472614,,,1.00,,$1.99
Total - $Half Noodle - Thick (KR),,,,,,,,$47.78
$Half Noodle - Thin (KR),,,,,,,,
,Cash Sale,6/8/2026,4470088,,,1.00,,$1.99
,Cash Sale,6/9/2026,4470517,,,1.00,,$2.99
,Cash Sale,6/9/2026,4470513,,,1.00,,$2.99
,Cash Sale,6/9/2026,4470511,,,3.00,,$5.97
,Cash Sale,6/10/2026,4470910,,,3.00,,$5.97
,Cash Sale,6/11/2026,4471347,,,1.00,,$1.99
,Cash Sale,6/11/2026,4471352,,,1.00,,$1.99
,Cash Sale,6/11/2026,4471351,,,1.00,,$2.99
,Cash Sale,6/11/2026,4471349,,,1.00,,$2.99
,Cash Sale,6/12/2026,4471772,,,1.00,,$1.99
,Cash Sale,6/12/2026,4471775,,,1.00,,$2.99
,Cash Sale,6/13/2026,4472194,,,5.00,,$9.95
,Cash Sale,6/14/2026,4472614,,,3.00,,$5.97
,Cash Sale,6/14/2026,4472613,,,3.00,,$8.97
Total - $Half Noodle - Thin (KR),,,,,,,,$59.74
$Jalapeno Paste (KR),,,,,,,,
,Cash Sale,6/10/2026,4470910,,,1.00,,$1.99
,Cash Sale,6/11/2026,4471352,,,1.00,,$1.99
,Cash Sale,6/12/2026,4471772,,,2.00,,$3.98
,Cash Sale,6/13/2026,4472194,,,1.00,,$1.99
,Cash Sale,6/14/2026,4472614,,,1.00,,$1.99
Total - $Jalapeno Paste (KR),,,,,,,,$11.94
$Nori (KR),,,,,,,,
,Cash Sale,6/8/2026,4470088,,,4.00,,$5.96
,Cash Sale,6/9/2026,4470519,,,1.00,,$1.99
,Cash Sale,6/10/2026,4470910,,,1.00,,$1.49
,Cash Sale,6/11/2026,4471347,,,2.00,,$2.98
,Cash Sale,6/12/2026,4471772,,,1.00,,$1.49
,Cash Sale,6/13/2026,4472197,,,1.00,,$1.99
,Cash Sale,6/13/2026,4472194,,,1.00,,$1.49
Total - $Nori (KR),,,,,,,,$17.39
$Pork (KR),,,,,,,,
,Cash Sale,6/8/2026,4470091,,,1.00,,$3.99
,Cash Sale,6/8/2026,4470088,,,8.00,,$31.92
,Cash Sale,6/8/2026,4470089,,,1.00,,$3.99
,Cash Sale,6/9/2026,4470511,,,10.00,,$39.90
,Cash Sale,6/9/2026,4470513,,,1.00,,$3.99
,Cash Sale,6/10/2026,4470910,,,6.00,,$23.94
,Cash Sale,6/10/2026,4470911,,,1.00,,$3.99
,Cash Sale,6/11/2026,4471350,,,1.00,,$3.99
,Cash Sale,6/11/2026,4471351,,,1.00,,$3.99
,Cash Sale,6/11/2026,4471347,,,3.00,,$11.97
,Cash Sale,6/12/2026,4471772,,,7.00,,$27.93
,Cash Sale,6/12/2026,4471775,,,2.00,,$7.98
,Cash Sale,6/13/2026,4472194,,,5.00,,$19.95
,Cash Sale,6/14/2026,4472614,,,9.00,,$35.91
,Cash Sale,6/14/2026,4472613,,,1.00,,$3.99
Total - $Pork (KR),,,,,,,,$227.43
$Pork Belly (KR),,,,,,,,
,Cash Sale,6/8/2026,4470088,,,1.00,,$3.99
,Cash Sale,6/10/2026,4470910,,,1.00,,$3.99
Total - $Pork Belly (KR),,,,,,,,$7.98
$Scallions (KR),,,,,,,,
,Cash Sale,6/8/2026,4470088,,,1.00,,$1.49
,Cash Sale,6/9/2026,4470511,,,2.00,,$2.98
,Cash Sale,6/12/2026,4471772,,,2.00,,$2.98
,Cash Sale,6/13/2026,4472196,,,1.00,,$1.99
Total - $Scallions (KR),,,,,,,,$9.44
$Seaweed (KR),,,,,,,,
,Cash Sale,6/8/2026,4470088,,,1.00,,$1.99
,Cash Sale,6/10/2026,4470910,,,2.00,,$3.98
,Cash Sale,6/11/2026,4471350,,,1.00,,$2.49
,Cash Sale,6/13/2026,4472194,,,1.00,,$1.99
Total - $Seaweed (KR),,,,,,,,$10.45
$Wood Ear Mushrooms (KR),,,,,,,,
,Cash Sale,6/8/2026,4470089,,,1.00,,$2.49
,Cash Sale,6/8/2026,4470088,,,4.00,,$7.96
,Cash Sale,6/10/2026,4470910,,,1.00,,$1.99
,Cash Sale,6/11/2026,4471350,,,1.00,,$2.49
,Cash Sale,6/11/2026,4471347,,,3.00,,$5.97
,Cash Sale,6/12/2026,4471772,,,2.00,,$3.98
,Cash Sale,6/12/2026,4471775,,,1.00,,$2.49
,Cash Sale,6/13/2026,4472194,,,1.00,,$1.99
,Cash Sale,6/14/2026,4472613,,,1.00,,$2.49
Total - $Wood Ear Mushrooms (KR),,,,,,,,$31.85
500ml San Pellegrino Carbonated Water (KR),,,,,,,,
,Cash Sale,6/8/2026,4470088,,,2.00,,$9.98
,Cash Sale,6/12/2026,4471772,,,2.00,,$9.98
,Cash Sale,6/14/2026,4472614,,,2.00,,$6.99
Total - 500ml San Pellegrino Carbonated Water (KR),,,,,,,,$26.95
Age Gyoza (Pork) (KR),,,,,,,,
,Cash Sale,6/8/2026,4470090,,,2.00,,$13.98
,Cash Sale,6/8/2026,4470088,,,31.00,,$26.56
,Cash Sale,6/8/2026,4470089,,,3.00,,$7.99
,Cash Sale,6/8/2026,4470093,,,2.00,,$0.00
,Cash Sale,6/8/2026,4470091,,,2.00,,$0.00
,Cash Sale,6/9/2026,4470512,,,1.00,,$7.99
,Cash Sale,6/9/2026,4470511,,,37.00,,$61.51
,Cash Sale,6/9/2026,4470515,,,1.00,,$7.99
,Cash Sale,6/10/2026,4470910,,,32.00,,$47.53
,Cash Sale,6/10/2026,4470915,,,1.00,,$0.00
,Cash Sale,6/11/2026,4471350,,,1.00,,$0.00
,Cash Sale,6/11/2026,4471352,,,1.00,,$6.99
,Cash Sale,6/11/2026,4471348,,,2.00,,$6.99
,Cash Sale,6/11/2026,4471347,,,36.00,,$48.93
,Cash Sale,6/12/2026,4471772,,,42.00,,$74.09
,Cash Sale,6/12/2026,4471778,,,2.00,,$6.99
,Cash Sale,6/12/2026,4471775,,,1.00,,$0.00
,Cash Sale,6/12/2026,4471773,,,4.00,,$13.98
,Cash Sale,6/13/2026,4472197,,,1.00,,$0.00
,Cash Sale,6/13/2026,4472199,,,1.00,,$0.00
,Cash Sale,6/13/2026,4472194,,,35.00,,$118.83
,Cash Sale,6/13/2026,4472196,,,1.00,,$0.00
,Cash Sale,6/13/2026,4472195,,,1.00,,$6.99
,Cash Sale,6/14/2026,4472614,,,26.00,,$62.91
,Cash Sale,6/14/2026,4472616,,,2.00,,$0.00
,Cash Sale,6/14/2026,4472615,,,1.00,,$0.00
,Cash Sale,6/14/2026,4472613,,,1.00,,$0.00
Total - Age Gyoza (Pork) (KR),,,,,,,,$520.25
Age Gyoza (Veg) (KR),,,,,,,,
,Cash Sale,6/8/2026,4470091,,,2.00,,$15.98
,Cash Sale,6/8/2026,4470088,,,7.00,,$0.00
,Cash Sale,6/9/2026,4470514,,,2.00,,$13.98
,Cash Sale,6/9/2026,4470511,,,8.00,,$13.98
,Cash Sale,6/10/2026,4470910,,,8.00,,$26.56
,Cash Sale,6/10/2026,4470915,,,1.00,,$6.99
,Cash Sale,6/10/2026,4470917,,,1.00,,$6.99
,Cash Sale,6/10/2026,4470911,,,1.00,,$0.00
,Cash Sale,6/11/2026,4471347,,,4.00,,$13.98
,Cash Sale,6/12/2026,4471772,,,12.00,,$40.54
,Cash Sale,6/12/2026,4471777,,,2.00,,$0.00
,Cash Sale,6/13/2026,4472195,,,1.00,,$6.99
,Cash Sale,6/13/2026,4472194,,,7.00,,$34.95
,Cash Sale,6/14/2026,4472614,,,13.00,,$20.97
,Cash Sale,6/14/2026,4472613,,,1.00,,$7.99
Total - Age Gyoza (Veg) (KR),,,,,,,,$209.90
Beef Donburi (KR),,,,,,,,
,Cash Sale,6/8/2026,4470089,,,1.00,,$12.99
,Cash Sale,6/8/2026,4470088,,,1.00,,$11.99
,Cash Sale,6/9/2026,4470514,,,1.00,,$11.99
,Cash Sale,6/9/2026,4470513,,,1.00,,$12.99
,Cash Sale,6/9/2026,4470511,,,1.00,,$11.99
,Cash Sale,6/10/2026,4470911,,,1.00,,$12.99
,Cash Sale,6/11/2026,4471347,,,1.00,,$11.99
,Cash Sale,6/12/2026,4471775,,,2.00,,$25.98
,Cash Sale,6/13/2026,4472194,,,5.00,,$59.95
,Cash Sale,6/14/2026,4472614,,,1.00,,$11.99
Total - Beef Donburi (KR),,,,,,,,$184.85
Beef Miso (KR),,,,,,,,
,Cash Sale,6/8/2026,4470088,,,3.00,,$37.98
,Cash Sale,6/9/2026,4470511,,,4.00,,$71.96
,Cash Sale,6/10/2026,4470910,,,5.00,,$89.95
,Cash Sale,6/10/2026,4470911,,,1.00,,$20.99
,Cash Sale,6/11/2026,4471347,,,2.00,,$35.98
,Cash Sale,6/12/2026,4471772,,,3.00,,$21.99
,Cash Sale,6/12/2026,4471773,,,1.00,,$2.00
,Cash Sale,6/13/2026,4472194,,,5.00,,$89.95
,Cash Sale,6/14/2026,4472614,,,1.00,,$2.00
Total - Beef Miso (KR),,,,,,,,$372.80
Beef Original (KR),,,,,,,,
,Cash Sale,6/8/2026,4470094,,,1.00,,$19.99
,Cash Sale,6/8/2026,4470088,,,15.00,,$94.95
,Cash Sale,6/8/2026,4470089,,,1.00,,$19.99
,Cash Sale,6/8/2026,4470091,,,2.00,,$39.98
,Cash Sale,6/8/2026,4470090,,,1.00,,$16.99
,Cash Sale,6/9/2026,4470511,,,14.00,,$205.88
,Cash Sale,6/9/2026,4470513,,,3.00,,$59.97
,Cash Sale,6/10/2026,4470910,,,9.00,,$120.93
,Cash Sale,6/11/2026,4471350,,,1.00,,$19.99
,Cash Sale,6/11/2026,4471352,,,2.00,,$33.98
,Cash Sale,6/11/2026,4471347,,,5.00,,$52.97
,Cash Sale,6/12/2026,4471772,,,14.00,,$125.93
,Cash Sale,6/12/2026,4471773,,,3.00,,$50.97
,Cash Sale,6/13/2026,4472194,,,25.00,,$360.79
,Cash Sale,6/14/2026,4472614,,,11.00,,$138.92
,Cash Sale,6/14/2026,4472615,,,1.00,,$16.99
,Cash Sale,6/14/2026,4472613,,,1.00,,$19.99
Total - Beef Original (KR),,,,,,,,"$1,399.21"
Beef Plain Ramen (KR),,,,,,,,
,Cash Sale,6/8/2026,4470088,,,1.00,,$1.00
,Cash Sale,6/9/2026,4470511,,,1.00,,$1.00
,Cash Sale,6/10/2026,4470910,,,1.00,,$1.00
,Cash Sale,6/11/2026,4471347,,,1.00,,$1.00
,Cash Sale,6/12/2026,4471772,,,1.00,,$1.00
Total - Beef Plain Ramen (KR),,,,,,,,$5.00
Beef Shoyu (KR),,,,,,,,
,Cash Sale,6/8/2026,4470088,,,2.00,,$33.98
,Cash Sale,6/9/2026,4470511,,,3.00,,$34.98
,Cash Sale,6/9/2026,4470513,,,1.00,,$19.99
,Cash Sale,6/10/2026,4470910,,,1.00,,$16.99
,Cash Sale,6/11/2026,4471347,,,2.00,,$17.99
,Cash Sale,6/11/2026,4471351,,,1.00,,$19.99
,Cash Sale,6/12/2026,4471773,,,1.00,,$16.99
,Cash Sale,6/13/2026,4472194,,,3.00,,$18.99
,Cash Sale,6/14/2026,4472614,,,3.00,,$50.97
,Cash Sale,6/14/2026,4472613,,,2.00,,$39.98
Total - Beef Shoyu (KR),,,,,,,,$270.85
Beef Spicy (KR),,,,,,,,
,Cash Sale,6/8/2026,4470088,,,10.00,,$131.93
,Cash Sale,6/9/2026,4470518,,,1.00,,$17.99
,Cash Sale,6/9/2026,4470513,,,1.00,,$20.99
,Cash Sale,6/9/2026,4470511,,,5.00,,$41.98
,Cash Sale,6/9/2026,4470515,,,1.00,,$20.99
,Cash Sale,6/9/2026,4470514,,,1.00,,$17.99
,Cash Sale,6/10/2026,4470910,,,3.00,,$21.99
,Cash Sale,6/10/2026,4470915,,,3.00,,$37.98
,Cash Sale,6/10/2026,4470912,,,1.00,,$20.99
,Cash Sale,6/11/2026,4471347,,,6.00,,$75.96
,Cash Sale,6/11/2026,4471349,,,1.00,,$20.99
,Cash Sale,6/11/2026,4471348,,,1.00,,$17.99
,Cash Sale,6/12/2026,4471772,,,5.00,,$89.95
,Cash Sale,6/12/2026,4471775,,,2.00,,$41.98
,Cash Sale,6/13/2026,4472194,,,10.00,,$115.94
,Cash Sale,6/14/2026,4472614,,,6.00,,$43.98
,Cash Sale,6/14/2026,4472613,,,1.00,,$20.99
Total - Beef Spicy (KR),,,,,,,,$760.61
Beef Spicy Jalapeno Ramen (KR),,,,,,,,
,Cash Sale,6/10/2026,4470910,,,3.00,,$21.99
,Cash Sale,6/11/2026,4471347,,,3.00,,$53.97
,Cash Sale,6/13/2026,4472194,,,1.00,,$17.99
Total - Beef Spicy Jalapeno Ramen (KR),,,,,,,,$93.95
Beef Spicy Value Ramen (KR),,,,,,,,
,Cash Sale,6/8/2026,4470088,,,2.00,,$4.00
,Cash Sale,6/9/2026,4470511,,,1.00,,$2.00
,Cash Sale,6/10/2026,4470910,,,4.00,,$8.00
,Cash Sale,6/11/2026,4471347,,,3.00,,$6.00
,Cash Sale,6/13/2026,4472194,,,1.00,,$2.00
Total - Beef Spicy Value Ramen (KR),,,,,,,,$22.00
Blue Raspberry Lemonade (KR),,,,,,,,
,Cash Sale,6/8/2026,4470088,,,2.00,,$5.99
,Cash Sale,6/9/2026,4470511,,,3.00,,$5.99
,Cash Sale,6/10/2026,4470910,,,5.00,,$17.97
,Cash Sale,6/11/2026,4471347,,,4.00,,$0.00
,Cash Sale,6/12/2026,4471772,,,2.00,,$0.00
,Cash Sale,6/13/2026,4472194,,,3.00,,$11.98
,Cash Sale,6/14/2026,4472614,,,1.00,,$0.00
Total - Blue Raspberry Lemonade (KR),,,,,,,,$41.93
Burnt Shoyu Lite (KR),,,,,,,,
,Cash Sale,6/9/2026,4470512,,,4.00,,$119.96
,Cash Sale,6/9/2026,4470513,,,6.00,,$179.94
,Cash Sale,6/9/2026,4470515,,,4.00,,$119.96
,Cash Sale,6/10/2026,4470911,,,2.00,,$59.98
,Cash Sale,6/10/2026,4470918,,,2.00,,$59.98
,Cash Sale,6/10/2026,4470916,,,2.00,,$59.98
,Cash Sale,6/10/2026,4470912,,,6.00,,$179.94
,Cash Sale,6/11/2026,4471350,,,2.00,,$59.98
,Cash Sale,6/11/2026,4471348,,,1.00,,$24.99
,Cash Sale,6/12/2026,4471777,,,2.00,,$59.98
,Cash Sale,6/12/2026,4471775,,,4.00,,$119.96
,Cash Sale,6/12/2026,4471774,,,2.00,,$59.98
,Cash Sale,6/12/2026,4471776,,,4.00,,$119.96
,Cash Sale,6/13/2026,4472197,,,2.00,,$59.98
,Cash Sale,6/13/2026,4472196,,,2.00,,$59.98
,Cash Sale,6/14/2026,4472619,,,1.00,,$24.99
,Cash Sale,6/14/2026,4472617,,,2.00,,$59.98
,Cash Sale,6/14/2026,4472616,,,2.00,,$59.98
,Cash Sale,6/14/2026,4472613,,,2.00,,$59.98
Total - Burnt Shoyu Lite (KR),,,,,,,,"$1,549.48"
Chicken Don (KR),,,,,,,,
,Cash Sale,6/8/2026,4470088,,,2.00,,$17.98
,Cash Sale,6/9/2026,4470511,,,1.00,,$8.99
,Cash Sale,6/13/2026,4472194,,,1.00,,$8.99
,Cash Sale,6/14/2026,4472614,,,3.00,,$26.97
Total - Chicken Don (KR),,,,,,,,$62.93
Chicken Miso (KR),,,,,,,,
,Cash Sale,6/8/2026,4470089,,,1.00,,$19.99
,Cash Sale,6/8/2026,4470088,,,3.00,,$34.98
,Cash Sale,6/9/2026,4470511,,,8.00,,$119.93
,Cash Sale,6/10/2026,4470910,,,4.00,,$35.98
,Cash Sale,6/11/2026,4471350,,,1.00,,$19.99
,Cash Sale,6/11/2026,4471354,,,2.00,,$39.98
,Cash Sale,6/11/2026,4471347,,,3.00,,$34.98
,Cash Sale,6/12/2026,4471772,,,5.00,,$52.97
,Cash Sale,6/13/2026,4472194,,,1.00,,$16.99
,Cash Sale,6/13/2026,4472198,,,1.00,,$16.99
,Cash Sale,6/14/2026,4472614,,,2.00,,$33.98
Total - Chicken Miso (KR),,,,,,,,$426.76
Chicken Original (KR),,,,,,,,
,Cash Sale,6/8/2026,4470091,,,1.00,,$18.99
,Cash Sale,6/8/2026,4470092,,,2.00,,$37.98
,Cash Sale,6/8/2026,4470088,,,9.00,,$127.92
,Cash Sale,6/9/2026,4470514,,,1.00,,$15.99
,Cash Sale,6/9/2026,4470511,,,12.00,,$159.90
,Cash Sale,6/10/2026,4470910,,,12.00,,$143.91
,Cash Sale,6/11/2026,4471347,,,10.00,,$127.92
,Cash Sale,6/11/2026,4471351,,,1.00,,$18.99
,Cash Sale,6/11/2026,4471349,,,2.00,,$37.98
,Cash Sale,6/12/2026,4471772,,,10.00,,$127.92
,Cash Sale,6/12/2026,4471775,,,1.00,,$18.99
,Cash Sale,6/12/2026,4471777,,,1.00,,$18.99
,Cash Sale,6/13/2026,4472197,,,1.00,,$0.00
,Cash Sale,6/13/2026,4472194,,,15.00,,$223.86
,Cash Sale,6/14/2026,4472614,,,6.00,,$95.94
Total - Chicken Original (KR),,,,,,,,"$1,175.28"
Chicken Plain Ramen (KR),,,,,,,,
,Cash Sale,6/8/2026,4470088,,,3.00,,$0.00
,Cash Sale,6/9/2026,4470511,,,2.00,,$0.00
,Cash Sale,6/10/2026,4470910,,,7.00,,$0.00
,Cash Sale,6/11/2026,4471347,,,1.00,,$0.00
,Cash Sale,6/12/2026,4471772,,,6.00,,$0.00
,Cash Sale,6/14/2026,4472614,,,1.00,,$0.00
Total - Chicken Plain Ramen (KR),,,,,,,,$0.00
Chicken Shoyu (KR),,,,,,,,
,Cash Sale,6/9/2026,4470511,,,4.00,,$47.97
,Cash Sale,6/10/2026,4470910,,,2.00,,$15.99
,Cash Sale,6/11/2026,4471347,,,1.00,,$0.00
,Cash Sale,6/11/2026,4471349,,,1.00,,$18.99
,Cash Sale,6/12/2026,4471772,,,4.00,,$31.98
,Cash Sale,6/14/2026,4472614,,,2.00,,$15.99
Total - Chicken Shoyu (KR),,,,,,,,$130.92
Chicken Spicy Garlic Ramen (KR),,,,,,,,
,Cash Sale,6/8/2026,4470089,,,1.00,,$19.99
,Cash Sale,6/8/2026,4470092,,,1.00,,$19.99
,Cash Sale,6/8/2026,4470088,,,8.00,,$87.95
,Cash Sale,6/9/2026,4470515,,,2.00,,$39.98
,Cash Sale,6/9/2026,4470511,,,5.00,,$84.95
