Kinton Kinka Canada Holdings inc
Parent : Franchise - Restaurant/Brand Roll Up : Franchise Restaurant - Canada : Franchise Restaurant - Kinton Ramen : Franchise Restaurant - Kinton Ramen - British Columbia : Kinton Ramen Robson - KRF0018
Sales by Item Detail
"June 29, 2026 - July 5, 2026"


Item ,Type ,Date ,Document Number ,Description ,Serial Numbers ,Qty. Sold ,Sales Price ,Revenue 
Kit/Package,,,,,,,,
$1 Topping (KR),,,,,,,,
,Cash Sale,7/4/2026,4480982,,,1.00,,$2.49
,Cash Sale,7/4/2026,4480978,,,4.00,,$9.96
,Cash Sale,7/4/2026,4480977,,,1.00,,$1.99
,Cash Sale,7/4/2026,4480976,,,4.00,,$9.96
,Cash Sale,7/4/2026,4480975,,,47.00,,$93.53
,Cash Sale,7/4/2026,4480980,,,1.00,,$2.49
,Cash Sale,7/5/2026,4481381,,,1.00,,$2.49
,Cash Sale,7/5/2026,4481378,,,6.00,,$11.94
,Cash Sale,7/5/2026,4481377,,,8.00,,$19.92
,Cash Sale,7/5/2026,4481376,,,1.00,,$2.49
,Cash Sale,7/5/2026,4481375,,,41.00,,$81.59
Total - $Egg (KR),,,,,,,,$914.60
$Fried Bean Curb (KR),,,,,,,,
,Cash Sale,6/29/2026,4478952,,,2.00,,$5.98
,Cash Sale,6/30/2026,4479365,,,1.00,,$2.99
,Cash Sale,6/30/2026,4479368,,,1.00,,$2.99
,Cash Sale,7/1/2026,4479757,,,1.00,,$2.99
,Cash Sale,7/1/2026,4479758,,,5.00,,$14.95
,Cash Sale,7/2/2026,4480145,,,2.00,,$5.98
,Cash Sale,7/2/2026,4480150,,,1.00,,$2.99
,Cash Sale,7/3/2026,4480551,,,1.00,,$2.99
,Cash Sale,7/3/2026,4480553,,,2.00,,$5.98
,Cash Sale,7/4/2026,4480975,,,1.00,,$2.99
,Cash Sale,7/4/2026,4480978,,,1.00,,$2.99
,Cash Sale,7/4/2026,4480976,,,1.00,,$2.99
,Cash Sale,7/5/2026,4481377,,,2.00,,$5.98
,Cash Sale,7/5/2026,4481378,,,1.00,,$2.99
Total - $Fried Bean Curb (KR),,,,,,,,$65.78
$Garlic Oil (KR),,,,,,,,
,Cash Sale,6/29/2026,4478957,,,1.00,,$1.99
,Cash Sale,6/29/2026,4478954,,,1.00,,$2.49
,Cash Sale,6/30/2026,4479366,,,1.00,,$1.99
,Cash Sale,7/1/2026,4479758,,,1.00,,$1.99
Total - $Garlic Oil (KR),,,,,,,,$8.46
$Grated Garlic (KR),,,,,,,,
,Cash Sale,6/30/2026,4479366,,,1.00,,$1.99
,Cash Sale,7/1/2026,4479757,,,1.00,,$2.49
,Cash Sale,7/1/2026,4479760,,,1.00,,$2.49
,Cash Sale,7/1/2026,4479758,,,1.00,,$1.99
,Cash Sale,7/2/2026,4480145,,,2.00,,$3.98
,Cash Sale,7/2/2026,4480146,,,2.00,,$4.98
,Cash Sale,7/3/2026,4480552,,,1.00,,$2.49
,Cash Sale,7/4/2026,4480978,,,1.00,,$2.49
Total - $Grated Garlic (KR),,,,,,,,$22.90
$Half Noodle - Thick (KR),,,,,,,,
,Cash Sale,6/29/2026,4478952,,,3.00,,$5.97
,Cash Sale,6/29/2026,4478954,,,2.00,,$5.98
,Cash Sale,6/29/2026,4478953,,,1.00,,$2.99
,Cash Sale,6/30/2026,4479366,,,1.00,,$1.99
,Cash Sale,6/30/2026,4479368,,,2.00,,$3.98
,Cash Sale,6/30/2026,4479367,,,1.00,,$2.99
,Cash Sale,7/1/2026,4479757,,,1.00,,$2.99
,Cash Sale,7/1/2026,4479760,,,1.00,,$2.99
,Cash Sale,7/1/2026,4479758,,,7.00,,$13.93
,Cash Sale,7/2/2026,4480145,,,6.00,,$11.94
,Cash Sale,7/2/2026,4480149,,,1.00,,$2.99
,Cash Sale,7/3/2026,4480551,,,4.00,,$7.96
,Cash Sale,7/3/2026,4480555,,,1.00,,$1.99
,Cash Sale,7/3/2026,4480553,,,2.00,,$5.98
,Cash Sale,7/4/2026,4480975,,,1.00,,$1.99
,Cash Sale,7/4/2026,4480978,,,2.00,,$5.98
,Cash Sale,7/4/2026,4480976,,,1.00,,$2.99
,Cash Sale,7/5/2026,4481375,,,1.00,,$1.99
,Cash Sale,7/5/2026,4481377,,,1.00,,$2.99
Total - $Half Noodle - Thick (KR),,,,,,,,$90.61
$Half Noodle - Thin (KR),,,,,,,,
,Cash Sale,6/29/2026,4478952,,,8.00,,$15.92
,Cash Sale,6/30/2026,4479366,,,2.00,,$3.98
,Cash Sale,7/1/2026,4479757,,,1.00,,$2.99
,Cash Sale,7/1/2026,4479760,,,1.00,,$2.99
,Cash Sale,7/1/2026,4479758,,,2.00,,$3.98
,Cash Sale,7/2/2026,4480145,,,2.00,,$3.98
,Cash Sale,7/3/2026,4480551,,,4.00,,$7.96
,Cash Sale,7/3/2026,4480553,,,1.00,,$2.99
,Cash Sale,7/4/2026,4480980,,,3.00,,$8.97
,Cash Sale,7/4/2026,4480975,,,9.00,,$17.91
,Cash Sale,7/5/2026,4481375,,,5.00,,$9.95
,Cash Sale,7/5/2026,4481377,,,2.00,,$5.98
,Cash Sale,7/5/2026,4481376,,,1.00,,$2.99
Total - $Half Noodle - Thin (KR),,,,,,,,$90.59
$Jalapeno Paste (KR),,,,,,,,
,Cash Sale,7/1/2026,4479758,,,2.00,,$3.98
,Cash Sale,7/3/2026,4480551,,,1.00,,$1.99
,Cash Sale,7/3/2026,4480553,,,1.00,,$2.49
,Cash Sale,7/5/2026,4481377,,,1.00,,$2.49
Total - $Jalapeno Paste (KR),,,,,,,,$10.95
$Nori (KR),,,,,,,,
,Cash Sale,6/29/2026,4478952,,,1.00,,$1.49
,Cash Sale,6/29/2026,4478956,,,1.00,,$1.49
,Cash Sale,6/30/2026,4479366,,,2.00,,$2.98
,Cash Sale,7/1/2026,4479757,,,1.00,,$1.99
,Cash Sale,7/2/2026,4480146,,,2.00,,$3.98
,Cash Sale,7/3/2026,4480551,,,5.00,,$7.45
,Cash Sale,7/4/2026,4480975,,,1.00,,$1.49
Total - $Nori (KR),,,,,,,,$20.87
$Pork (KR),,,,,,,,
,Cash Sale,6/29/2026,4478952,,,6.00,,$23.94
,Cash Sale,6/29/2026,4478954,,,2.00,,$7.98
,Cash Sale,6/29/2026,4478953,,,1.00,,$3.99
,Cash Sale,6/30/2026,4479366,,,6.00,,$23.94
,Cash Sale,6/30/2026,4479372,,,1.00,,$3.99
,Cash Sale,6/30/2026,4479367,,,1.00,,$3.99
,Cash Sale,7/1/2026,4479757,,,3.00,,$11.97
,Cash Sale,7/1/2026,4479758,,,6.00,,$23.94
,Cash Sale,7/1/2026,4479759,,,1.00,,$3.99
,Cash Sale,7/2/2026,4480145,,,2.00,,$7.98
,Cash Sale,7/2/2026,4480146,,,2.00,,$7.98
,Cash Sale,7/3/2026,4480551,,,2.00,,$7.98
,Cash Sale,7/4/2026,4480980,,,2.00,,$7.98
,Cash Sale,7/4/2026,4480978,,,1.00,,$3.99
,Cash Sale,7/4/2026,4480976,,,2.00,,$7.98
,Cash Sale,7/4/2026,4480975,,,3.00,,$11.97
,Cash Sale,7/5/2026,4481375,,,3.00,,$11.97
,Cash Sale,7/5/2026,4481377,,,2.00,,$7.98
Total - $Pork (KR),,,,,,,,$183.54
$Scallions (KR),,,,,,,,
,Cash Sale,6/29/2026,4478957,,,2.00,,$2.98
,Cash Sale,6/29/2026,4478954,,,2.00,,$3.98
,Cash Sale,6/30/2026,4479366,,,1.00,,$1.49
,Cash Sale,7/1/2026,4479757,,,1.00,,$1.99
,Cash Sale,7/1/2026,4479762,,,1.00,,$1.99
,Cash Sale,7/1/2026,4479758,,,1.00,,$1.49
,Cash Sale,7/3/2026,4480551,,,1.00,,$1.49
,Cash Sale,7/3/2026,4480558,,,1.00,,$1.49
,Cash Sale,7/3/2026,4480553,,,1.00,,$1.99
Total - $Scallions (KR),,,,,,,,$18.89
$Seaweed (KR),,,,,,,,
,Cash Sale,6/29/2026,4478952,,,2.00,,$3.98
,Cash Sale,7/1/2026,4479758,,,1.00,,$1.99
,Cash Sale,7/3/2026,4480551,,,1.00,,$1.99
,Cash Sale,7/3/2026,4480553,,,1.00,,$2.49
Total - $Seaweed (KR),,,,,,,,$10.45
$Wood Ear Mushrooms (KR),,,,,,,,
,Cash Sale,6/29/2026,4478952,,,2.00,,$3.98
,Cash Sale,6/29/2026,4478956,,,1.00,,$1.99
,Cash Sale,6/29/2026,4478957,,,1.00,,$1.99
,Cash Sale,6/30/2026,4479366,,,1.00,,$1.99
,Cash Sale,7/1/2026,4479757,,,2.00,,$4.98
,Cash Sale,7/1/2026,4479758,,,1.00,,$1.99
,Cash Sale,7/2/2026,4480145,,,2.00,,$3.98
,Cash Sale,7/3/2026,4480552,,,1.00,,$2.49
,Cash Sale,7/5/2026,4481378,,,1.00,,$1.99
Total - $Wood Ear Mushrooms (KR),,,,,,,,$25.38
10pc Free Gyoza (KR),,,,,,,,
,Cash Sale,6/29/2026,4478952,,,1.00,,$0.00
,Cash Sale,7/1/2026,4479758,,,1.00,,$0.00
Total - 10pc Free Gyoza (KR),,,,,,,,$0.00
500ml San Pellegrino Carbonated Water (KR),,,,,,,,
,Cash Sale,6/29/2026,4478952,,,1.00,,$2.00
,Cash Sale,6/30/2026,4479365,,,1.00,,$2.00
,Cash Sale,6/30/2026,4479366,,,2.00,,$9.98
,Cash Sale,7/1/2026,4479758,,,1.00,,$2.00
,Cash Sale,7/2/2026,4480145,,,1.00,,$2.00
,Cash Sale,7/3/2026,4480551,,,2.00,,$9.98
Total - 500ml San Pellegrino Carbonated Water (KR),,,,,,,,$27.96
Age Gyoza (Pork) (KR),,,,,,,,
,Cash Sale,6/29/2026,4478952,,,18.00,,$34.95
,Cash Sale,6/29/2026,4478956,,,1.00,,$6.99
,Cash Sale,6/29/2026,4478954,,,14.00,,$0.00
,Cash Sale,6/29/2026,4478957,,,2.00,,$0.00
,Cash Sale,6/29/2026,4478953,,,2.00,,$7.99
,Cash Sale,6/30/2026,4479365,,,2.00,,$0.00
,Cash Sale,6/30/2026,4479374,,,1.00,,$7.99
,Cash Sale,6/30/2026,4479369,,,1.00,,$6.99
,Cash Sale,6/30/2026,4479367,,,2.00,,$7.99
,Cash Sale,6/30/2026,4479366,,,31.00,,$83.88
,Cash Sale,7/1/2026,4479759,,,1.00,,$0.00
,Cash Sale,7/1/2026,4479760,,,5.00,,$7.99
,Cash Sale,7/1/2026,4479758,,,35.00,,$111.84
,Cash Sale,7/1/2026,4479763,,,2.00,,$13.98
,Cash Sale,7/2/2026,4480145,,,37.00,,$76.89
,Cash Sale,7/2/2026,4480150,,,1.00,,$0.00
,Cash Sale,7/2/2026,4480147,,,4.00,,$7.99
,Cash Sale,7/2/2026,4480146,,,3.00,,$7.99
,Cash Sale,7/3/2026,4480551,,,33.00,,$111.84
,Cash Sale,7/3/2026,4480559,,,1.00,,$7.99
,Cash Sale,7/3/2026,4480553,,,1.00,,$0.00
,Cash Sale,7/3/2026,4480552,,,3.00,,$7.99
,Cash Sale,7/4/2026,4480980,,,1.00,,$0.00
,Cash Sale,7/4/2026,4480978,,,2.00,,$0.00
,Cash Sale,7/4/2026,4480977,,,1.00,,$6.99
,Cash Sale,7/4/2026,4480976,,,2.00,,$7.99
,Cash Sale,7/4/2026,4480975,,,32.00,,$111.84
,Cash Sale,7/5/2026,4481375,,,29.00,,$97.86
,Cash Sale,7/5/2026,4481378,,,2.00,,$6.99
,Cash Sale,7/5/2026,4481377,,,4.00,,$7.99
,Cash Sale,7/5/2026,4481376,,,3.00,,$7.99
Total - Age Gyoza (Pork) (KR),,,,,,,,$758.93
Age Gyoza (Veg) (KR),,,,,,,,
,Cash Sale,6/29/2026,4478952,,,4.00,,$5.59
,Cash Sale,6/29/2026,4478954,,,13.00,,$7.99
,Cash Sale,6/29/2026,4478957,,,1.00,,$0.00
,Cash Sale,6/29/2026,4478953,,,1.00,,$0.00
,Cash Sale,6/30/2026,4479371,,,1.00,,$7.99
,Cash Sale,6/30/2026,4479367,,,1.00,,$0.00
,Cash Sale,6/30/2026,4479366,,,14.00,,$90.87
,Cash Sale,6/30/2026,4479365,,,2.00,,$0.00
,Cash Sale,7/1/2026,4479759,,,1.00,,$7.99
,Cash Sale,7/1/2026,4479760,,,2.00,,$0.00
,Cash Sale,7/1/2026,4479758,,,7.00,,$34.95
,Cash Sale,7/2/2026,4480145,,,7.00,,$34.95
,Cash Sale,7/2/2026,4480150,,,1.00,,$0.00
,Cash Sale,7/2/2026,4480146,,,1.00,,$7.99
,Cash Sale,7/3/2026,4480551,,,7.00,,$41.94
,Cash Sale,7/3/2026,4480553,,,4.00,,$15.98
,Cash Sale,7/4/2026,4480975,,,10.00,,$13.98
,Cash Sale,7/4/2026,4480978,,,2.00,,$0.00
,Cash Sale,7/4/2026,4480976,,,4.00,,$31.96
,Cash Sale,7/5/2026,4481375,,,7.00,,$34.95
,Cash Sale,7/5/2026,4481377,,,1.00,,$7.99
,Cash Sale,7/5/2026,4481376,,,2.00,,$15.98
Total - Age Gyoza (Veg) (KR),,,,,,,,$361.10
Beef Donburi (KR),,,,,,,,
,Cash Sale,6/29/2026,4478952,,,3.00,,$35.97
,Cash Sale,6/29/2026,4478956,,,1.00,,$11.99
,Cash Sale,6/30/2026,4479368,,,1.00,,$11.99
,Cash Sale,7/1/2026,4479758,,,4.00,,$47.96
,Cash Sale,7/3/2026,4480553,,,1.00,,$12.99
,Cash Sale,7/5/2026,4481375,,,2.00,,$23.98
Total - Beef Donburi (KR),,,,,,,,$144.88
Beef Miso (KR),,,,,,,,
,Cash Sale,6/29/2026,4478955,,,1.00,,$20.99
,Cash Sale,6/29/2026,4478956,,,1.00,,$17.99
,Cash Sale,6/30/2026,4479366,,,11.00,,$165.91
,Cash Sale,7/1/2026,4479757,,,1.00,,$20.99
,Cash Sale,7/1/2026,4479758,,,7.00,,$77.96
,Cash Sale,7/2/2026,4480145,,,6.00,,$59.97
,Cash Sale,7/2/2026,4480150,,,1.00,,$17.99
,Cash Sale,7/2/2026,4480146,,,1.00,,$20.99
,Cash Sale,7/3/2026,4480551,,,5.00,,$89.95
,Cash Sale,7/3/2026,4480552,,,2.00,,$41.98
,Cash Sale,7/4/2026,4480975,,,3.00,,$53.97
,Cash Sale,7/4/2026,4480978,,,2.00,,$4.00
,Cash Sale,7/4/2026,4480977,,,1.00,,$17.99
,Cash Sale,7/5/2026,4481381,,,1.00,,$20.99
,Cash Sale,7/5/2026,4481377,,,2.00,,$41.98
,Cash Sale,7/5/2026,4481376,,,2.00,,$22.99
,Cash Sale,7/5/2026,4481375,,,4.00,,$55.97
Total - Beef Miso (KR),,,,,,,,$752.61
Beef Original (KR),,,,,,,,
,Cash Sale,6/29/2026,4478952,,,10.00,,$137.92
,Cash Sale,6/29/2026,4478956,,,2.00,,$33.98
,Cash Sale,6/29/2026,4478954,,,2.00,,$39.98
,Cash Sale,6/29/2026,4478953,,,2.00,,$39.98
,Cash Sale,6/30/2026,4479365,,,1.00,,$19.99
,Cash Sale,6/30/2026,4479368,,,1.00,,$16.99
,Cash Sale,6/30/2026,4479367,,,1.00,,$19.99
,Cash Sale,6/30/2026,4479366,,,11.00,,$138.92
,Cash Sale,7/1/2026,4479757,,,3.00,,$59.97
,Cash Sale,7/1/2026,4479761,,,3.00,,$50.97
,Cash Sale,7/1/2026,4479758,,,44.00,,$635.63
,Cash Sale,7/1/2026,4479763,,,1.00,,$16.99
,Cash Sale,7/2/2026,4480145,,,28.00,,$331.81
,Cash Sale,7/2/2026,4480150,,,1.00,,$16.99
,Cash Sale,7/3/2026,4480551,,,12.00,,$155.91
,Cash Sale,7/3/2026,4480555,,,2.00,,$33.98
,Cash Sale,7/3/2026,4480553,,,2.00,,$20.99
,Cash Sale,7/3/2026,4480552,,,1.00,,$19.99
,Cash Sale,7/4/2026,4480975,,,27.00,,$282.84
,Cash Sale,7/4/2026,4480978,,,2.00,,$20.99
,Cash Sale,7/5/2026,4481375,,,16.00,,$223.87
,Cash Sale,7/5/2026,4481378,,,3.00,,$34.98
,Cash Sale,7/5/2026,4481376,,,1.00,,$1.00
Total - Beef Original (KR),,,,,,,,"$2,354.66"
Beef Plain Ramen (KR),,,,,,,,
,Cash Sale,7/5/2026,4481375,,,2.00,,$2.00
Total - Beef Plain Ramen (KR),,,,,,,,$2.00
Beef Shoyu (KR),,,,,,,,
,Cash Sale,6/29/2026,4478952,,,9.00,,$104.94
,Cash Sale,6/30/2026,4479366,,,1.00,,$16.99
,Cash Sale,7/1/2026,4479758,,,8.00,,$87.95
,Cash Sale,7/1/2026,4479760,,,2.00,,$2.00
