Kinton Kinka Canada Holdings inc
Parent : Franchise - Restaurant/Brand Roll Up : Franchise Restaurant - Canada : Franchise Restaurant - Kinton Ramen : Franchise Restaurant - Kinton Ramen - British Columbia : Kinton Ramen Robson - KRF0018
Sales by Item Detail
"July 6, 2026 - July 12, 2026"


Item ,Type ,Date ,Document Number ,Description ,Serial Numbers ,Qty. Sold ,Sales Price ,Revenue 
Kit/Package,,,,,,,,
$Bamboo Shoots (KR),,,,,,,,
,Cash Sale,7/12/2026,4484299,,,1.00,,$2.49
Total - $Jalapeno Paste (KR),,,,,,,,$12.44
$Nori (KR),,,,,,,,
,Cash Sale,7/6/2026,4481791,,,2.00,,$2.98
,Cash Sale,7/7/2026,4482206,,,2.00,,$3.98
,Cash Sale,7/8/2026,4482601,,,1.00,,$1.49
,Cash Sale,7/9/2026,4483032,,,4.00,,$5.96
,Cash Sale,7/10/2026,4483467,,,1.00,,$1.49
,Cash Sale,7/10/2026,4483470,,,1.00,,$1.99
,Cash Sale,7/11/2026,4483882,,,1.00,,$1.99
,Cash Sale,7/11/2026,4483881,,,2.00,,$2.98
,Cash Sale,7/12/2026,4484297,,,6.00,,$8.94
,Cash Sale,7/12/2026,4484299,,,1.00,,$1.99
Total - $Nori (KR),,,,,,,,$33.79
$Pork (KR),,,,,,,,
,Cash Sale,7/6/2026,4481791,,,2.00,,$7.98
,Cash Sale,7/6/2026,4481792,,,1.00,,$3.99
,Cash Sale,7/7/2026,4482202,,,5.00,,$19.95
,Cash Sale,7/7/2026,4482203,,,2.00,,$7.98
,Cash Sale,7/8/2026,4482604,,,1.00,,$3.99
,Cash Sale,7/8/2026,4482601,,,2.00,,$7.98
,Cash Sale,7/9/2026,4483032,,,2.00,,$7.98
,Cash Sale,7/9/2026,4483033,,,1.00,,$3.99
,Cash Sale,7/9/2026,4483040,,,1.00,,$3.99
,Cash Sale,7/9/2026,4483037,,,2.00,,$7.98
,Cash Sale,7/10/2026,4483467,,,12.00,,$47.88
,Cash Sale,7/10/2026,4483469,,,2.00,,$7.98
,Cash Sale,7/11/2026,4483882,,,4.00,,$15.96
,Cash Sale,7/11/2026,4483884,,,1.00,,$3.99
,Cash Sale,7/11/2026,4483881,,,8.00,,$31.92
,Cash Sale,7/12/2026,4484297,,,6.00,,$23.94
,Cash Sale,7/12/2026,4484299,,,3.00,,$11.97
,Cash Sale,7/12/2026,4484298,,,3.00,,$11.97
Total - $Pork (KR),,,,,,,,$231.42
$Scallions (KR),,,,,,,,
,Cash Sale,7/7/2026,4482208,,,1.00,,$1.99
,Cash Sale,7/7/2026,4482202,,,2.00,,$2.98
,Cash Sale,7/8/2026,4482608,,,1.00,,$1.99
,Cash Sale,7/10/2026,4483467,,,1.00,,$1.49
,Cash Sale,7/11/2026,4483881,,,1.00,,$1.49
,Cash Sale,7/12/2026,4484297,,,1.00,,$1.49
Total - $Scallions (KR),,,,,,,,$11.43
$Seaweed (KR),,,,,,,,
,Cash Sale,7/6/2026,4481791,,,1.00,,$1.99
,Cash Sale,7/7/2026,4482204,,,1.00,,$2.49
,Cash Sale,7/7/2026,4482202,,,1.00,,$1.99
,Cash Sale,7/7/2026,4482207,,,2.00,,$4.98
,Cash Sale,7/8/2026,4482601,,,1.00,,$1.99
,Cash Sale,7/9/2026,4483038,,,2.00,,$4.98
,Cash Sale,7/10/2026,4483467,,,1.00,,$1.99
,Cash Sale,7/11/2026,4483881,,,2.00,,$3.98
,Cash Sale,7/12/2026,4484297,,,1.00,,$1.99
Total - $Seaweed (KR),,,,,,,,$26.38
$Wood Ear Mushrooms (KR),,,,,,,,
,Cash Sale,7/6/2026,4481791,,,1.00,,$1.99
,Cash Sale,7/6/2026,4481793,,,1.00,,$2.49
,Cash Sale,7/7/2026,4482206,,,1.00,,$2.49
,Cash Sale,7/7/2026,4482203,,,1.00,,$1.99
,Cash Sale,7/7/2026,4482202,,,1.00,,$1.99
,Cash Sale,7/8/2026,4482601,,,1.00,,$1.99
,Cash Sale,7/9/2026,4483033,,,1.00,,$2.49
,Cash Sale,7/11/2026,4483881,,,2.00,,$3.98
,Cash Sale,7/12/2026,4484297,,,2.00,,$3.98
,Cash Sale,7/12/2026,4484298,,,1.00,,$2.49
Total - $Wood Ear Mushrooms (KR),,,,,,,,$25.88
500ml San Pellegrino Carbonated Water (KR),,,,,,,,
,Cash Sale,7/7/2026,4482202,,,2.00,,$6.99
,Cash Sale,7/8/2026,4482601,,,1.00,,$2.00
,Cash Sale,7/9/2026,4483038,,,1.00,,$5.00
,Cash Sale,7/11/2026,4483881,,,2.00,,$4.00
,Cash Sale,7/12/2026,4484297,,,1.00,,$2.00
Total - 500ml San Pellegrino Carbonated Water (KR),,,,,,,,$19.99
Age Gyoza (Pork) (KR),,,,,,,,
,Cash Sale,7/6/2026,4481791,,,26.00,,$62.91
,Cash Sale,7/6/2026,4481798,,,1.00,,$0.00
,Cash Sale,7/6/2026,4481792,,,2.00,,$0.00
,Cash Sale,7/7/2026,4482206,,,5.00,,$23.97
,Cash Sale,7/7/2026,4482203,,,4.00,,$27.96
,Cash Sale,7/7/2026,4482202,,,36.00,,$90.87
,Cash Sale,7/7/2026,4482207,,,1.00,,$7.99
,Cash Sale,7/8/2026,4482604,,,1.00,,$0.00
,Cash Sale,7/8/2026,4482601,,,28.00,,$55.92
,Cash Sale,7/9/2026,4483032,,,24.00,,$41.94
,Cash Sale,7/9/2026,4483035,,,1.00,,$6.99
