Kinton Kinka Canada Holdings inc
Parent : Franchise - Restaurant/Brand Roll Up : Franchise Restaurant - Canada : Franchise Restaurant - Kinton Ramen : Franchise Restaurant - Kinton Ramen - British Columbia : Kinton Ramen Robson - KRF0018
Sales by Item Detail
"April 13, 2026 - April 19, 2026"


Item ,Type ,Date ,Document Number ,Description ,Serial Numbers ,Qty. Sold ,Sales Price ,Revenue 
Kit/Package,,,,,,,,
$Bamboo Shoots (KR),,,,,,,,
,Cash Sale,4/19/2026,4449529,,,1.00,,$1.99
Total - $Half Noodle - Thick (KR),,,,,,,,$79.66
$Half Noodle - Thin (KR),,,,,,,,
,Cash Sale,4/13/2026,4447075,,,5.00,,$9.95
,Cash Sale,4/13/2026,4447076,,,1.00,,$2.99
,Cash Sale,4/14/2026,4447469,,,1.00,,$2.99
,Cash Sale,4/14/2026,4447468,,,1.00,,$1.99
,Cash Sale,4/15/2026,4447869,,,2.00,,$3.98
,Cash Sale,4/16/2026,4448284,,,1.00,,$1.99
,Cash Sale,4/17/2026,4448699,,,2.00,,$3.98
,Cash Sale,4/17/2026,4448701,,,1.00,,$2.99
,Cash Sale,4/18/2026,4449101,,,2.00,,$3.98
,Cash Sale,4/19/2026,4449532,,,1.00,,$1.99
,Cash Sale,4/19/2026,4449529,,,1.00,,$1.99
Total - $Half Noodle - Thin (KR),,,,,,,,$38.82
$Jalapeno Paste (KR),,,,,,,,
,Cash Sale,4/14/2026,4447470,,,1.00,,$2.49
,Cash Sale,4/15/2026,4447869,,,2.00,,$3.98
,Cash Sale,4/16/2026,4448284,,,1.00,,$1.99
,Cash Sale,4/18/2026,4449101,,,2.00,,$3.98
Total - $Jalapeno Paste (KR),,,,,,,,$12.44
$Nori (KR),,,,,,,,
,Cash Sale,4/14/2026,4447470,,,1.00,,$1.99
,Cash Sale,4/15/2026,4447869,,,1.00,,$1.49
,Cash Sale,4/18/2026,4449101,,,2.00,,$2.98
,Cash Sale,4/19/2026,4449529,,,1.00,,$1.49
Total - $Nori (KR),,,,,,,,$7.95
$Pork (KR),,,,,,,,
,Cash Sale,4/13/2026,4447075,,,3.00,,$11.97
,Cash Sale,4/13/2026,4447076,,,1.00,,$3.99
,Cash Sale,4/13/2026,4447081,,,1.00,,$3.99
,Cash Sale,4/14/2026,4447469,,,1.00,,$3.99
,Cash Sale,4/14/2026,4447472,,,1.00,,$3.99
,Cash Sale,4/14/2026,4447468,,,4.00,,$15.96
,Cash Sale,4/14/2026,4447470,,,1.00,,$3.99
,Cash Sale,4/15/2026,4447873,,,1.00,,$3.99
,Cash Sale,4/15/2026,4447869,,,2.00,,$7.98
,Cash Sale,4/16/2026,4448286,,,2.00,,$7.98
,Cash Sale,4/17/2026,4448699,,,3.00,,$11.97
,Cash Sale,4/18/2026,4449101,,,5.00,,$19.95
,Cash Sale,4/18/2026,4449105,,,2.00,,$7.98
,Cash Sale,4/18/2026,4449102,,,1.00,,$3.99
,Cash Sale,4/19/2026,4449532,,,1.00,,$3.99
,Cash Sale,4/19/2026,4449530,,,5.00,,$19.95
,Cash Sale,4/19/2026,4449529,,,5.00,,$19.95
Total - $Pork (KR),,,,,,,,$155.61
$Scallions (KR),,,,,,,,
,Cash Sale,4/14/2026,4447470,,,1.00,,$1.99
,Cash Sale,4/16/2026,4448284,,,1.00,,$1.49
,Cash Sale,4/16/2026,4448289,,,1.00,,$1.99
,Cash Sale,4/17/2026,4448699,,,1.00,,$1.49
,Cash Sale,4/19/2026,4449529,,,1.00,,$1.49
Total - $Scallions (KR),,,,,,,,$8.45
$Seaweed (KR),,,,,,,,
,Cash Sale,4/14/2026,4447468,,,1.00,,$1.99
,Cash Sale,4/16/2026,4448284,,,1.00,,$1.99
Total - $Seaweed (KR),,,,,,,,$3.98
$Wood Ear Mushrooms (KR),,,,,,,,
,Cash Sale,4/13/2026,4447075,,,1.00,,$1.99
,Cash Sale,4/14/2026,4447468,,,1.00,,$1.99
,Cash Sale,4/15/2026,4447869,,,1.00,,$1.99
,Cash Sale,4/16/2026,4448287,,,2.00,,$3.98
,Cash Sale,4/17/2026,4448699,,,2.00,,$3.98
,Cash Sale,4/17/2026,4448701,,,1.00,,$2.49
,Cash Sale,4/18/2026,4449107,,,1.00,,$2.49
,Cash Sale,4/18/2026,4449101,,,2.00,,$3.98
,Cash Sale,4/19/2026,4449529,,,1.00,,$1.99
,Cash Sale,4/19/2026,4449530,,,1.00,,$2.49
Total - $Wood Ear Mushrooms (KR),,,,,,,,$27.37
10pc Free Gyoza Veggie (KR),,,,,,,,
,Cash Sale,4/18/2026,4449101,,,1.00,,$0.00
Total - 10pc Free Gyoza Veggie (KR),,,,,,,,$0.00
500ml San Pellegrino Carbonated Water (KR),,,,,,,,
,Cash Sale,4/13/2026,4447075,,,2.00,,$6.99
,Cash Sale,4/14/2026,4447468,,,1.00,,$4.99
,Cash Sale,4/16/2026,4448284,,,2.00,,$6.99
,Cash Sale,4/18/2026,4449101,,,4.00,,$8.00
Total - 500ml San Pellegrino Carbonated Water (KR),,,,,,,,$26.97
Age Gyoza (Pork) (KR),,,,,,,,
,Cash Sale,4/13/2026,4447079,,,1.00,,$0.00
,Cash Sale,4/13/2026,4447076,,,4.00,,$7.99
,Cash Sale,4/13/2026,4447077,,,1.00,,$0.00
,Cash Sale,4/13/2026,4447075,,,19.00,,$33.55
,Cash Sale,4/13/2026,4447078,,,2.00,,$0.00
,Cash Sale,4/14/2026,4447470,,,3.00,,$15.98
,Cash Sale,4/14/2026,4447471,,,1.00,,$0.00
,Cash Sale,4/14/2026,4447468,,,19.00,,$34.95
,Cash Sale,4/15/2026,4447875,,,1.00,,$0.00
,Cash Sale,4/15/2026,4447869,,,22.00,,$34.95
,Cash Sale,4/16/2026,4448284,,,22.00,,$27.96
,Cash Sale,4/16/2026,4448286,,,5.00,,$0.00
,Cash Sale,4/16/2026,4448285,,,1.00,,$0.00
,Cash Sale,4/17/2026,4448698,,,1.00,,$7.99
,Cash Sale,4/17/2026,4448700,,,1.00,,$6.99
,Cash Sale,4/17/2026,4448699,,,40.00,,$81.08
,Cash Sale,4/18/2026,4449101,,,26.00,,$62.91
,Cash Sale,4/18/2026,4449108,,,1.00,,$0.00
,Cash Sale,4/18/2026,4449105,,,3.00,,$7.99
,Cash Sale,4/18/2026,4449104,,,1.00,,$0.00
,Cash Sale,4/18/2026,4449102,,,2.00,,$7.99
,Cash Sale,4/19/2026,4449531,,,1.00,,$0.00
,Cash Sale,4/19/2026,4449530,,,1.00,,$0.00
,Cash Sale,4/19/2026,4449529,,,34.00,,$48.93
,Cash Sale,4/19/2026,4449532,,,6.00,,$34.95
Total - Age Gyoza (Pork) (KR),,,,,,,,$414.21
Age Gyoza (Veg) (KR),,,,,,,,
,Cash Sale,4/13/2026,4447075,,,6.00,,$25.16
,Cash Sale,4/14/2026,4447470,,,3.00,,$23.97
,Cash Sale,4/14/2026,4447468,,,10.00,,$47.53
,Cash Sale,4/15/2026,4447871,,,1.00,,$7.99
,Cash Sale,4/15/2026,4447869,,,4.00,,$6.99
,Cash Sale,4/15/2026,4447873,,,1.00,,$0.00
,Cash Sale,4/16/2026,4448284,,,7.00,,$26.57
,Cash Sale,4/17/2026,4448699,,,7.00,,$6.99
,Cash Sale,4/18/2026,4449101,,,15.00,,$48.93
,Cash Sale,4/18/2026,4449105,,,1.00,,$0.00
,Cash Sale,4/18/2026,4449102,,,1.00,,$0.00
,Cash Sale,4/19/2026,4449529,,,6.00,,$13.98
Total - Age Gyoza (Veg) (KR),,,,,,,,$208.11
Beef Donburi (KR),,,,,,,,
,Cash Sale,4/13/2026,4447075,,,2.00,,$23.98
,Cash Sale,4/14/2026,4447470,,,3.00,,$38.97
,Cash Sale,4/15/2026,4447869,,,1.00,,$11.99
,Cash Sale,4/16/2026,4448284,,,5.00,,$59.95
,Cash Sale,4/16/2026,4448287,,,2.00,,$23.98
,Cash Sale,4/17/2026,4448699,,,6.00,,$71.94
,Cash Sale,4/18/2026,4449101,,,2.00,,$23.98
,Cash Sale,4/19/2026,4449529,,,2.00,,$23.98
Total - Beef Donburi (KR),,,,,,,,$278.77
Beef Miso (KR),,,,,,,,
,Cash Sale,4/13/2026,4447075,,,3.00,,$37.98
,Cash Sale,4/13/2026,4447076,,,1.00,,$20.99
,Cash Sale,4/14/2026,4447468,,,2.00,,$35.98
,Cash Sale,4/15/2026,4447869,,,2.00,,$4.00
