Kinton Kinka Canada Holdings inc
Parent : Franchise - Restaurant/Brand Roll Up : Franchise Restaurant - Canada : Franchise Restaurant - Kinton Ramen : Franchise Restaurant - Kinton Ramen - British Columbia : Kinton Ramen Robson - KRF0018
Sales by Item Detail
"February 23, 2026 - March 1, 2026"


Item ,Type ,Date ,Document Number ,Description ,Serial Numbers ,Qty. Sold ,Sales Price ,Revenue 
Kit/Package,,,,,,,,
$1 Topping (KR),,,,,,,,
,Cash Sale,2/26/2026,4427543,,,1.00,,$2.99
,Cash Sale,2/26/2026,4427541,,,5.00,,$9.95
,Cash Sale,2/27/2026,4427961,,,3.00,,$5.97
,Cash Sale,2/28/2026,4428386,,,11.00,,$21.89
,Cash Sale,3/1/2026,4428805,,,3.00,,$5.97
Total - $Half Noodle - Thin (KR),,,,,,,,$94.56
$Jalapeno Paste (KR),,,,,,,,
,Cash Sale,2/23/2026,4426338,,,2.00,,$3.98
,Cash Sale,2/24/2026,4426728,,,1.00,,$1.99
,Cash Sale,2/25/2026,4427139,,,1.00,,$1.99
,Cash Sale,2/26/2026,4427541,,,1.00,,$1.99
,Cash Sale,2/27/2026,4427961,,,3.00,,$5.97
,Cash Sale,2/28/2026,4428384,,,1.00,,$2.49
,Cash Sale,3/1/2026,4428805,,,1.00,,$1.99
Total - $Jalapeno Paste (KR),,,,,,,,$20.40
$Nori (KR),,,,,,,,
,Cash Sale,2/25/2026,4427139,,,1.00,,$1.49
,Cash Sale,2/26/2026,4427541,,,2.00,,$2.98
,Cash Sale,2/28/2026,4428386,,,2.00,,$2.98
,Cash Sale,3/1/2026,4428807,,,1.00,,$1.99
Total - $Nori (KR),,,,,,,,$9.44
$Pork (KR),,,,,,,,
,Cash Sale,2/23/2026,4426336,,,1.00,,$3.99
,Cash Sale,2/23/2026,4426338,,,3.00,,$11.97
,Cash Sale,2/24/2026,4426728,,,4.00,,$15.96
,Cash Sale,2/25/2026,4427143,,,2.00,,$7.98
,Cash Sale,2/25/2026,4427139,,,4.00,,$15.96
,Cash Sale,2/26/2026,4427541,,,5.00,,$19.95
,Cash Sale,2/26/2026,4427542,,,1.00,,$3.99
,Cash Sale,2/27/2026,4427963,,,1.00,,$3.99
,Cash Sale,2/27/2026,4427967,,,1.00,,$3.99
,Cash Sale,2/27/2026,4427961,,,4.00,,$15.96
,Cash Sale,2/27/2026,4427965,,,1.00,,$3.99
,Cash Sale,2/28/2026,4428384,,,2.00,,$7.98
,Cash Sale,2/28/2026,4428386,,,3.00,,$11.97
,Cash Sale,2/28/2026,4428385,,,2.00,,$7.98
,Cash Sale,3/1/2026,4428805,,,4.00,,$15.96
,Cash Sale,3/1/2026,4428807,,,1.00,,$3.99
Total - $Pork (KR),,,,,,,,$155.61
$Pork Belly (KR),,,,,,,,
,Cash Sale,3/1/2026,4428805,,,1.00,,$3.99
Total - $Pork Belly (KR),,,,,,,,$3.99
$Scallions (KR),,,,,,,,
,Cash Sale,2/25/2026,4427142,,,1.00,,$1.99
,Cash Sale,2/26/2026,4427541,,,1.00,,$1.49
,Cash Sale,2/28/2026,4428385,,,2.00,,$3.98
Total - $Scallions (KR),,,,,,,,$7.46
$Seaweed (KR),,,,,,,,
,Cash Sale,2/23/2026,4426338,,,1.00,,$1.99
,Cash Sale,2/24/2026,4426728,,,1.00,,$1.99
,Cash Sale,2/28/2026,4428386,,,1.00,,$1.99
,Cash Sale,3/1/2026,4428806,,,2.00,,$4.98
Total - $Seaweed (KR),,,,,,,,$10.95
$Wood Ear Mushrooms (KR),,,,,,,,
,Cash Sale,2/23/2026,4426341,,,2.00,,$3.98
,Cash Sale,2/23/2026,4426338,,,3.00,,$5.97
,Cash Sale,2/23/2026,4426342,,,2.00,,$4.98
,Cash Sale,2/25/2026,4427139,,,2.00,,$3.98
,Cash Sale,2/26/2026,4427545,,,2.00,,$4.98
,Cash Sale,2/28/2026,4428386,,,2.00,,$3.98
,Cash Sale,3/1/2026,4428805,,,2.00,,$3.98
,Cash Sale,3/1/2026,4428807,,,1.00,,$2.49
Total - $Wood Ear Mushrooms (KR),,,,,,,,$34.34
500ml San Pellegrino Carbonated Water (KR),,,,,,,,
,Cash Sale,2/28/2026,4428386,,,1.00,,$4.99
Total - 500ml San Pellegrino Carbonated Water (KR),,,,,,,,$4.99
Age Gyoza (Pork) (KR),,,,,,,,
,Cash Sale,2/23/2026,4426336,,,8.00,,$63.92
,Cash Sale,2/23/2026,4426338,,,39.00,,$62.91
,Cash Sale,2/23/2026,4426342,,,4.00,,$31.96
,Cash Sale,2/23/2026,4426339,,,6.00,,$0.00
,Cash Sale,2/24/2026,4426731,,,2.00,,$0.00
,Cash Sale,2/24/2026,4426732,,,1.00,,$0.00
,Cash Sale,2/24/2026,4426730,,,3.00,,$7.99
,Cash Sale,2/24/2026,4426728,,,26.00,,$69.90
,Cash Sale,2/25/2026,4427142,,,6.00,,$39.95
,Cash Sale,2/25/2026,4427146,,,1.00,,$7.99
,Cash Sale,2/25/2026,4427139,,,41.00,,$48.93
,Cash Sale,2/25/2026,4427143,,,8.00,,$0.00
,Cash Sale,2/26/2026,4427544,,,6.00,,$0.00
,Cash Sale,2/26/2026,4427542,,,1.00,,$0.00
,Cash Sale,2/26/2026,4427541,,,34.00,,$34.95
,Cash Sale,2/26/2026,4427545,,,1.00,,$7.99
,Cash Sale,2/26/2026,4427546,,,1.00,,$0.00
,Cash Sale,2/27/2026,4427963,,,9.00,,$63.92
,Cash Sale,2/27/2026,4427967,,,2.00,,$0.00
,Cash Sale,2/27/2026,4427961,,,42.00,,$55.92
,Cash Sale,2/27/2026,4427962,,,9.00,,$0.00
,Cash Sale,2/27/2026,4427965,,,5.00,,$13.98
,Cash Sale,2/27/2026,4427964,,,2.00,,$7.99
,Cash Sale,2/28/2026,4428384,,,4.00,,$0.00
,Cash Sale,2/28/2026,4428386,,,45.00,,$104.85
,Cash Sale,2/28/2026,4428392,,,1.00,,$7.99
,Cash Sale,2/28/2026,4428387,,,1.00,,$7.99
,Cash Sale,2/28/2026,4428385,,,10.00,,$79.90
,Cash Sale,3/1/2026,4428808,,,1.00,,$7.99
,Cash Sale,3/1/2026,4428807,,,4.00,,$31.96
,Cash Sale,3/1/2026,4428810,,,1.00,,$7.99
,Cash Sale,3/1/2026,4428806,,,12.00,,$15.98
,Cash Sale,3/1/2026,4428805,,,42.00,,$20.97
Total - Age Gyoza (Pork) (KR),,,,,,,,$803.92
Age Gyoza (Veg) (KR),,,,,,,,
,Cash Sale,2/23/2026,4426336,,,1.00,,$7.99
,Cash Sale,2/23/2026,4426338,,,13.00,,$34.95
,Cash Sale,2/23/2026,4426339,,,2.00,,$0.00
,Cash Sale,2/24/2026,4426728,,,10.00,,$20.97
,Cash Sale,2/24/2026,4426732,,,1.00,,$6.99
,Cash Sale,2/24/2026,4426730,,,2.00,,$15.98
,Cash Sale,2/25/2026,4427142,,,1.00,,$7.99
,Cash Sale,2/25/2026,4427141,,,2.00,,$15.98
,Cash Sale,2/25/2026,4427139,,,12.00,,$27.96
,Cash Sale,2/25/2026,4427143,,,2.00,,$15.98
,Cash Sale,2/25/2026,4427144,,,1.00,,$6.99
,Cash Sale,2/26/2026,4427544,,,8.00,,$63.92
,Cash Sale,2/26/2026,4427542,,,1.00,,$7.99
,Cash Sale,2/26/2026,4427541,,,17.00,,$34.95
,Cash Sale,2/26/2026,4427546,,,1.00,,$6.99
,Cash Sale,2/27/2026,4427964,,,1.00,,$7.99
,Cash Sale,2/27/2026,4427961,,,15.00,,$41.94
,Cash Sale,2/27/2026,4427962,,,6.00,,$47.94
,Cash Sale,2/28/2026,4428384,,,7.00,,$31.96
,Cash Sale,2/28/2026,4428386,,,13.00,,$34.95
,Cash Sale,2/28/2026,4428385,,,2.00,,$15.98
,Cash Sale,3/1/2026,4428805,,,8.00,,$13.98
,Cash Sale,3/1/2026,4428806,,,15.00,,$63.92
Total - Age Gyoza (Veg) (KR),,,,,,,,$534.29
Beef Donburi (KR),,,,,,,,
,Cash Sale,2/23/2026,4426338,,,1.00,,$11.99
,Cash Sale,2/24/2026,4426728,,,2.00,,$23.98
,Cash Sale,2/25/2026,4427139,,,5.00,,$59.95
,Cash Sale,2/27/2026,4427963,,,1.00,,$12.99
,Cash Sale,2/27/2026,4427961,,,3.00,,$35.97
,Cash Sale,3/1/2026,4428809,,,1.00,,$11.99
Total - Beef Donburi (KR),,,,,,,,$156.87
Beef Miso (KR),,,,,,,,
,Cash Sale,2/23/2026,4426336,,,1.00,,$20.99
,Cash Sale,2/23/2026,4426338,,,2.00,,$19.99
,Cash Sale,2/24/2026,4426728,,,3.00,,$37.98
,Cash Sale,2/24/2026,4426732,,,1.00,,$2.00
,Cash Sale,2/25/2026,4427142,,,1.00,,$20.99
,Cash Sale,2/25/2026,4427139,,,6.00,,$75.96
,Cash Sale,2/26/2026,4427541,,,1.00,,$17.99
,Cash Sale,2/27/2026,4427961,,,3.00,,$6.00
,Cash Sale,2/28/2026,4428386,,,3.00,,$37.98
,Cash Sale,3/1/2026,4428805,,,3.00,,$53.97
Total - Beef Miso (KR),,,,,,,,$293.85
Beef Original (KR),,,,,,,,
,Cash Sale,2/23/2026,4426337,,,1.00,,$19.99
,Cash Sale,2/23/2026,4426338,,,10.00,,$89.95
,Cash Sale,2/23/2026,4426339,,,2.00,,$2.00
,Cash Sale,2/23/2026,4426341,,,2.00,,$33.98
,Cash Sale,2/24/2026,4426731,,,2.00,,$2.00
,Cash Sale,2/24/2026,4426728,,,11.00,,$170.90
,Cash Sale,2/25/2026,4427142,,,1.00,,$19.99
,Cash Sale,2/25/2026,4427139,,,10.00,,$121.93
,Cash Sale,2/26/2026,4427546,,,2.00,,$17.99
,Cash Sale,2/26/2026,4427541,,,5.00,,$68.96
,Cash Sale,2/26/2026,4427543,,,1.00,,$19.99
,Cash Sale,2/27/2026,4427962,,,2.00,,$2.00
,Cash Sale,2/27/2026,4427961,,,14.00,,$157.91
,Cash Sale,2/28/2026,4428383,,,1.00,,$16.99
,Cash Sale,2/28/2026,4428386,,,11.00,,$74.96
,Cash Sale,2/28/2026,4428384,,,1.00,,$19.99
,Cash Sale,3/1/2026,4428805,,,12.00,,$155.91
,Cash Sale,3/1/2026,4428807,,,1.00,,$19.99
,Cash Sale,3/1/2026,4428809,,,2.00,,$33.98
Total - Beef Original (KR),,,,,,,,"$1,049.41"
Beef Plain Ramen (KR),,,,,,,,
,Cash Sale,2/24/2026,4426728,,,3.00,,$3.00
,Cash Sale,2/25/2026,4427139,,,3.00,,$3.00
,Cash Sale,2/26/2026,4427541,,,5.00,,$5.00
,Cash Sale,2/27/2026,4427961,,,1.00,,$1.00
,Cash Sale,2/28/2026,4428386,,,1.00,,$1.00
,Cash Sale,3/1/2026,4428805,,,2.00,,$2.00
Total - Beef Plain Ramen (KR),,,,,,,,$15.00
Beef Shoyu (KR),,,,,,,,
,Cash Sale,2/23/2026,4426338,,,6.00,,$37.98
,Cash Sale,2/24/2026,4426728,,,1.00,,$1.00
,Cash Sale,2/25/2026,4427142,,,1.00,,$1.00
,Cash Sale,2/25/2026,4427139,,,7.00,,$86.95
,Cash Sale,2/25/2026,4427145,,,1.00,,$19.99
,Cash Sale,2/26/2026,4427541,,,1.00,,$16.99
,Cash Sale,2/27/2026,4427966,,,1.00,,$19.99
,Cash Sale,2/27/2026,4427961,,,5.00,,$68.96
,Cash Sale,2/27/2026,4427965,,,1.00,,$16.99
,Cash Sale,2/28/2026,4428386,,,4.00,,$51.97
,Cash Sale,3/1/2026,4428805,,,2.00,,$17.99
Total - Beef Shoyu (KR),,,,,,,,$339.81
Beef Spicy (KR),,,,,,,,
,Cash Sale,2/23/2026,4426336,,,2.00,,$41.98
,Cash Sale,2/23/2026,4426338,,,5.00,,$57.97
,Cash Sale,2/24/2026,4426728,,,10.00,,$131.93
,Cash Sale,2/24/2026,4426732,,,1.00,,$2.00
,Cash Sale,2/25/2026,4427139,,,13.00,,$169.91
,Cash Sale,2/25/2026,4427140,,,1.00,,$20.99
,Cash Sale,2/26/2026,4427541,,,11.00,,$133.93
,Cash Sale,2/27/2026,4427965,,,3.00,,$53.97
,Cash Sale,2/27/2026,4427961,,,13.00,,$185.90
,Cash Sale,2/28/2026,4428385,,,2.00,,$41.98
,Cash Sale,2/28/2026,4428386,,,10.00,,$147.92
,Cash Sale,2/28/2026,4428389,,,1.00,,$20.99
,Cash Sale,3/1/2026,4428805,,,12.00,,$167.91
,Cash Sale,3/1/2026,4428807,,,3.00,,$62.97
Total - Beef Spicy (KR),,,,,,,,"$1,240.35"
Beef Spicy Jalapeno Ramen (KR),,,,,,,,
,Cash Sale,2/23/2026,4426338,,,4.00,,$23.99
,Cash Sale,2/24/2026,4426728,,,3.00,,$37.98
,Cash Sale,2/26/2026,4427541,,,2.00,,$4.00
,Cash Sale,2/27/2026,4427961,,,3.00,,$21.99
,Cash Sale,2/28/2026,4428386,,,3.00,,$37.98
,Cash Sale,3/1/2026,4428805,,,2.00,,$19.99
,Cash Sale,3/1/2026,4428809,,,1.00,,$17.99
Total - Beef Spicy Jalapeno Ramen (KR),,,,,,,,$163.92
Bottle Water (KR),,,,,,,,
,Cash Sale,2/23/2026,4426336,,,2.00,,$5.00
,Cash Sale,2/25/2026,4427142,,,1.00,,$2.50
,Cash Sale,2/25/2026,4427144,,,1.00,,$2.50
,Cash Sale,2/26/2026,4427541,,,2.00,,$5.00
,Cash Sale,2/28/2026,4428384,,,1.00,,$0.00
,Cash Sale,2/28/2026,4428385,,,1.00,,$2.50
Total - Bottle Water (KR),,,,,,,,$17.50
Chicken Don (KR),,,,,,,,
,Cash Sale,2/23/2026,4426338,,,1.00,,$8.99
,Cash Sale,2/24/2026,4426728,,,2.00,,$17.98
,Cash Sale,2/25/2026,4427139,,,2.00,,$17.98
,Cash Sale,2/26/2026,4427541,,,1.00,,$8.99
,Cash Sale,2/28/2026,4428386,,,3.00,,$26.97
Total - Chicken Don (KR),,,,,,,,$80.91
Chicken Miso (KR),,,,,,,,
,Cash Sale,2/23/2026,4426336,,,2.00,,$20.99
,Cash Sale,2/23/2026,4426338,,,2.00,,$33.98
,Cash Sale,2/24/2026,4426728,,,5.00,,$84.95
,Cash Sale,2/25/2026,4427142,,,1.00,,$19.99
,Cash Sale,2/25/2026,4427139,,,6.00,,$53.97
,Cash Sale,2/26/2026,4427544,,,2.00,,$39.98
,Cash Sale,2/26/2026,4427541,,,1.00,,$1.00
,Cash Sale,2/27/2026,4427961,,,1.00,,$16.99
,Cash Sale,2/28/2026,4428385,,,2.00,,$39.98
,Cash Sale,2/28/2026,4428386,,,5.00,,$84.95
,Cash Sale,2/28/2026,4428392,,,1.00,,$19.99
,Cash Sale,3/1/2026,4428805,,,1.00,,$16.99
,Cash Sale,3/1/2026,4428806,,,3.00,,$40.98
Total - Chicken Miso (KR),,,,,,,,$474.74
Chicken Original (KR),,,,,,,,
,Cash Sale,2/23/2026,4426341,,,1.00,,$15.99
,Cash Sale,2/23/2026,4426338,,,9.00,,$127.92
,Cash Sale,2/24/2026,4426728,,,14.00,,$191.88
,Cash Sale,2/24/2026,4426730,,,1.00,,$18.99
,Cash Sale,2/25/2026,4427139,,,15.00,,$207.87
,Cash Sale,2/25/2026,4427141,,,1.00,,$18.99
,Cash Sale,2/26/2026,4427544,,,1.00,,$18.99
,Cash Sale,2/26/2026,4427541,,,13.00,,$143.91
,Cash Sale,2/26/2026,4427547,,,2.00,,$0.00
,Cash Sale,2/27/2026,4427965,,,2.00,,$31.98
,Cash Sale,2/27/2026,4427961,,,9.00,,$95.94
,Cash Sale,2/28/2026,4428384,,,1.00,,$18.99
,Cash Sale,2/28/2026,4428386,,,10.00,,$95.94
,Cash Sale,3/1/2026,4428805,,,6.00,,$95.94
,Cash Sale,3/1/2026,4428807,,,1.00,,$18.99
,Cash Sale,3/1/2026,4428809,,,2.00,,$31.98
,Cash Sale,3/1/2026,4428806,,,3.00,,$18.99
Total - Chicken Original (KR),,,,,,,,"$1,153.29"
Chicken Plain Ramen (KR),,,,,,,,
,Cash Sale,2/23/2026,4426338,,,2.00,,$0.00
,Cash Sale,2/24/2026,4426728,,,1.00,,$0.00
,Cash Sale,2/25/2026,4427139,,,4.00,,$0.00
,Cash Sale,2/26/2026,4427541,,,3.00,,$0.00
,Cash Sale,2/27/2026,4427965,,,1.00,,$0.00
,Cash Sale,2/28/2026,4428386,,,1.00,,$0.00
,Cash Sale,3/1/2026,4428805,,,3.00,,$0.00
Total - Chicken Plain Ramen (KR),,,,,,,,$0.00
Chicken Shoyu (KR),,,,,,,,
,Cash Sale,2/23/2026,4426338,,,5.00,,$79.95
,Cash Sale,2/24/2026,4426728,,,3.00,,$31.98
,Cash Sale,2/25/2026,4427143,,,2.00,,$0.00
,Cash Sale,2/25/2026,4427139,,,2.00,,$31.98
,Cash Sale,2/26/2026,4427544,,,1.00,,$18.99
,Cash Sale,2/26/2026,4427542,,,1.00,,$18.99
,Cash Sale,2/26/2026,4427541,,,3.00,,$47.97
,Cash Sale,2/27/2026,4427961,,,6.00,,$47.97
,Cash Sale,2/28/2026,4428384,,,2.00,,$0.00
,Cash Sale,2/28/2026,4428386,,,5.00,,$79.95
,Cash Sale,3/1/2026,4428805,,,2.00,,$31.98
,Cash Sale,3/1/2026,4428806,,,1.00,,$18.99
Total - Chicken Shoyu (KR),,,,,,,,$408.75
Chicken Spicy Garlic Ramen (KR),,,,,,,,
,Cash Sale,2/23/2026,4426336,,,1.00,,$19.99
,Cash Sale,2/23/2026,4426338,,,13.00,,$172.90
,Cash Sale,2/23/2026,4426339,,,2.00,,$2.00
,Cash Sale,2/24/2026,4426728,,,8.00,,$71.96
,Cash Sale,2/24/2026,4426730,,,2.00,,$39.98
,Cash Sale,2/25/2026,4427144,,,1.00,,$16.99
,Cash Sale,2/25/2026,4427139,,,6.00,,$101.94
