Kinton Kinka Canada Holdings inc
Parent : Franchise - Restaurant/Brand Roll Up : Franchise Restaurant - Canada : Franchise Restaurant - Kinton Ramen : Franchise Restaurant - Kinton Ramen - British Columbia : Kinton Ramen Robson - KRF0018
Sales by Item Detail
"January 26, 2026 - February 1, 2026"


Item ,Type ,Date ,Document Number ,Description ,Serial Numbers ,Qty. Sold ,Sales Price ,Revenue 
Discount,,,,,,,,
Marketing Adjustment 03 (KR),,,,,,,,
,Cash Sale,1/26/2026,4415036,,,,,-$8.00
Total - Marketing Adjustment 03 (KR),,,,,,,,-$8.00
Total - Discount,,,,,,,,-$8.00
Kit/Package,,,,,,,,
$1 Topping (KR),,,,,,,,
,Cash Sale,1/27/2026,4415410,,,2.00,,$4.98
,Cash Sale,1/27/2026,4415408,,,5.00,,$12.45
,Cash Sale,1/28/2026,4415811,,,3.00,,$5.97
,Cash Sale,1/28/2026,4415804,,,30.00,,$59.70
,Cash Sale,1/28/2026,4415814,,,1.00,,$2.49
,Cash Sale,1/28/2026,4415808,,,4.00,,$9.96
,Cash Sale,1/28/2026,4415806,,,3.00,,$7.47
,Cash Sale,1/29/2026,4416224,,,2.00,,$4.98
,Cash Sale,1/29/2026,4416222,,,33.00,,$65.67
,Cash Sale,1/29/2026,4416223,,,1.00,,$2.49
,Cash Sale,1/29/2026,4416230,,,3.00,,$5.97
,Cash Sale,1/29/2026,4416227,,,1.00,,$2.49
,Cash Sale,1/29/2026,4416225,,,11.00,,$27.39
,Cash Sale,1/29/2026,4416228,,,3.00,,$7.47
,Cash Sale,1/29/2026,4416226,,,2.00,,$4.98
,Cash Sale,1/30/2026,4416642,,,1.00,,$1.99
,Cash Sale,1/30/2026,4416640,,,12.00,,$29.88
,Cash Sale,1/30/2026,4416639,,,1.00,,$2.49
,Cash Sale,1/30/2026,4416646,,,1.00,,$1.99
,Cash Sale,1/30/2026,4416643,,,3.00,,$7.47
,Cash Sale,1/30/2026,4416641,,,1.00,,$2.49
,Cash Sale,1/30/2026,4416637,,,29.00,,$57.71
,Cash Sale,1/31/2026,4417081,,,1.00,,$2.49
,Cash Sale,1/31/2026,4417073,,,4.00,,$9.96
,Cash Sale,1/31/2026,4417076,,,10.00,,$24.90
,Cash Sale,1/31/2026,4417074,,,4.00,,$9.96
,Cash Sale,1/31/2026,4417079,,,1.00,,$1.99
,Cash Sale,1/31/2026,4417078,,,2.00,,$4.98
,Cash Sale,1/31/2026,4417077,,,53.00,,$105.47
,Cash Sale,2/1/2026,4417511,,,3.00,,$7.47
,Cash Sale,2/1/2026,4417506,,,8.00,,$19.92
,Cash Sale,2/1/2026,4417513,,,8.00,,$19.92
,Cash Sale,2/1/2026,4417507,,,34.00,,$67.66
,Cash Sale,2/1/2026,4417510,,,5.00,,$12.45
,Cash Sale,2/1/2026,4417508,,,2.00,,$4.98
Total - $Egg (KR),,,,,,,,$835.14
$Fried Bean Curb (KR),,,,,,,,
,Cash Sale,1/26/2026,4415037,,,2.00,,$5.98
,Cash Sale,1/26/2026,4415039,,,1.00,,$2.99
,Cash Sale,1/27/2026,4415413,,,2.00,,$5.98
,Cash Sale,1/28/2026,4415811,,,1.00,,$2.99
,Cash Sale,1/28/2026,4415807,,,2.00,,$5.98
,Cash Sale,1/28/2026,4415804,,,1.00,,$2.99
,Cash Sale,1/29/2026,4416230,,,1.00,,$2.99
,Cash Sale,1/30/2026,4416637,,,1.00,,$2.99
,Cash Sale,1/31/2026,4417077,,,3.00,,$8.97
,Cash Sale,2/1/2026,4417508,,,1.00,,$2.99
,Cash Sale,2/1/2026,4417513,,,1.00,,$2.99
,Cash Sale,2/1/2026,4417507,,,3.00,,$8.97
Total - $Fried Bean Curb (KR),,,,,,,,$56.81
$Garlic Oil (KR),,,,,,,,
,Cash Sale,1/26/2026,4415039,,,2.00,,$4.98
,Cash Sale,1/28/2026,4415808,,,1.00,,$2.49
,Cash Sale,1/28/2026,4415814,,,2.00,,$4.98
,Cash Sale,1/30/2026,4416640,,,1.00,,$2.49
