Kinton Kinka Canada Holdings inc
Parent : Franchise - Restaurant/Brand Roll Up : Franchise Restaurant - Canada : Franchise Restaurant - Kinton Ramen : Franchise Restaurant - Kinton Ramen - British Columbia : Kinton Ramen Robson - KRF0018
Sales by Item Detail
"February 2, 2026 - February 8, 2026"


Item ,Type ,Date ,Document Number ,Description ,Serial Numbers ,Qty. Sold ,Sales Price ,Revenue 
Discount,,,,,,,,
Marketing Adjustment 03 (KR),,,,,,,,
,Cash Sale,2/5/2026,4419072,,,,,-$8.00
Total - Marketing Adjustment 03 (KR),,,,,,,,-$8.00
Total - Discount,,,,,,,,-$8.00
Kit/Package,,,,,,,,
$Bamboo Shoots (KR),,,,,,,,
,Cash Sale,2/7/2026,4419875,,,2.00,,$7.98
,Cash Sale,2/8/2026,4420264,,,3.00,,$11.97
,Cash Sale,2/8/2026,4420269,,,1.00,,$3.99
Total - $Pork (KR),,,,,,,,$179.55
$Scallions (KR),,,,,,,,
,Cash Sale,2/3/2026,4418287,,,1.00,,$1.49
,Cash Sale,2/6/2026,4419469,,,1.00,,$1.99
Total - $Scallions (KR),,,,,,,,$3.48
$Seaweed (KR),,,,,,,,
,Cash Sale,2/8/2026,4420264,,,1.00,,$1.99
Total - $Seaweed (KR),,,,,,,,$1.99
$Wood Ear Mushrooms (KR),,,,,,,,
,Cash Sale,2/2/2026,4417901,,,1.00,,$2.49
,Cash Sale,2/2/2026,4417900,,,1.00,,$1.99
,Cash Sale,2/2/2026,4417902,,,1.00,,$1.99
,Cash Sale,2/3/2026,4418290,,,2.00,,$4.98
,Cash Sale,2/3/2026,4418287,,,1.00,,$1.99
,Cash Sale,2/5/2026,4419069,,,2.00,,$3.98
,Cash Sale,2/6/2026,4419467,,,1.00,,$1.99
Total - $Wood Ear Mushrooms (KR),,,,,,,,$19.41
10pc Free Gyoza (KR),,,,,,,,
,Cash Sale,2/6/2026,4419467,,,1.00,,$0.00
Total - 10pc Free Gyoza (KR),,,,,,,,$0.00
500ml San Pellegrino Carbonated Water (KR),,,,,,,,
,Cash Sale,2/3/2026,4418289,,,2.00,,$4.00
,Cash Sale,2/5/2026,4419070,,,1.00,,$2.00
,Cash Sale,2/5/2026,4419067,,,1.00,,$2.00
Total - 500ml San Pellegrino Carbonated Water (KR),,,,,,,,$8.00
Age Gyoza (Pork) (KR),,,,,,,,
,Cash Sale,2/2/2026,4417901,,,8.00,,$23.97
,Cash Sale,2/2/2026,4417906,,,1.00,,$7.99
,Cash Sale,2/2/2026,4417903,,,4.00,,$0.00
,Cash Sale,2/2/2026,4417900,,,28.00,,$27.96
,Cash Sale,2/2/2026,4417905,,,5.00,,$31.96
,Cash Sale,2/3/2026,4418288,,,2.00,,$15.98
,Cash Sale,2/3/2026,4418291,,,1.00,,$0.00
,Cash Sale,2/3/2026,4418289,,,13.00,,$0.00
,Cash Sale,2/3/2026,4418287,,,30.00,,$55.92
,Cash Sale,2/3/2026,4418294,,,1.00,,$0.00
,Cash Sale,2/3/2026,4418290,,,6.00,,$31.96
,Cash Sale,2/4/2026,4418681,,,3.00,,$0.00
,Cash Sale,2/4/2026,4418680,,,25.00,,$27.96
,Cash Sale,2/4/2026,4418679,,,1.00,,$0.00
,Cash Sale,2/4/2026,4418687,,,8.00,,$0.00
,Cash Sale,2/4/2026,4418683,,,8.00,,$47.94
,Cash Sale,2/5/2026,4419070,,,6.00,,$31.96
,Cash Sale,2/5/2026,4419071,,,6.00,,$15.98
,Cash Sale,2/5/2026,4419067,,,48.00,,$69.90
,Cash Sale,2/5/2026,4419072,,,1.00,,$6.99
,Cash Sale,2/6/2026,4419467,,,28.00,,$34.95
,Cash Sale,2/6/2026,4419474,,,4.00,,$20.97
,Cash Sale,2/6/2026,4419470,,,4.00,,$31.96
,Cash Sale,2/6/2026,4419468,,,5.00,,$31.96
,Cash Sale,2/6/2026,4419466,,,2.00,,$0.00
,Cash Sale,2/6/2026,4419471,,,4.00,,$0.00
,Cash Sale,2/6/2026,4419469,,,6.00,,$0.00
,Cash Sale,2/7/2026,4419872,,,26.00,,$27.96
,Cash Sale,2/7/2026,4419874,,,15.00,,$111.86
,Cash Sale,2/7/2026,4419873,,,14.00,,$0.00
,Cash Sale,2/8/2026,4420264,,,37.00,,$48.93
,Cash Sale,2/8/2026,4420262,,,4.00,,$31.96
,Cash Sale,2/8/2026,4420266,,,17.00,,$0.00
,Cash Sale,2/8/2026,4420270,,,2.00,,$0.00
,Cash Sale,2/8/2026,4420265,,,3.00,,$6.99
,Cash Sale,2/8/2026,4420261,,,5.00,,$31.96
Total - Age Gyoza (Pork) (KR),,,,,,,,$775.97
Age Gyoza (Veg) (KR),,,,,,,,
,Cash Sale,2/2/2026,4417901,,,9.00,,$23.97
,Cash Sale,2/2/2026,4417900,,,15.00,,$34.95
,Cash Sale,2/2/2026,4417905,,,1.00,,$0.00
,Cash Sale,2/3/2026,4418290,,,1.00,,$0.00
,Cash Sale,2/3/2026,4418289,,,3.00,,$15.98
,Cash Sale,2/3/2026,4418287,,,6.00,,$13.98
,Cash Sale,2/4/2026,4418683,,,1.00,,$7.99
,Cash Sale,2/4/2026,4418680,,,6.00,,$13.98
,Cash Sale,2/5/2026,4419070,,,2.00,,$0.00
,Cash Sale,2/5/2026,4419071,,,4.00,,$0.00
,Cash Sale,2/5/2026,4419067,,,11.00,,$34.95
,Cash Sale,2/6/2026,4419467,,,14.00,,$27.96
,Cash Sale,2/6/2026,4419468,,,2.00,,$7.99
,Cash Sale,2/6/2026,4419471,,,2.00,,$15.98
,Cash Sale,2/6/2026,4419469,,,4.00,,$15.98
,Cash Sale,2/7/2026,4419872,,,17.00,,$48.93
,Cash Sale,2/7/2026,4419874,,,1.00,,$0.00
,Cash Sale,2/7/2026,4419873,,,8.00,,$47.94
,Cash Sale,2/8/2026,4420264,,,2.00,,$0.00
,Cash Sale,2/8/2026,4420266,,,4.00,,$0.00
Total - Age Gyoza (Veg) (KR),,,,,,,,$310.58
Beef Donburi (KR),,,,,,,,
,Cash Sale,2/2/2026,4417905,,,4.00,,$51.96
,Cash Sale,2/2/2026,4417900,,,1.00,,$11.99
,Cash Sale,2/3/2026,4418287,,,1.00,,$11.99
,Cash Sale,2/4/2026,4418679,,,2.00,,$25.98
,Cash Sale,2/5/2026,4419067,,,1.00,,$11.99
,Cash Sale,2/6/2026,4419467,,,2.00,,$23.98
,Cash Sale,2/6/2026,4419473,,,1.00,,$12.99
,Cash Sale,2/6/2026,4419470,,,4.00,,$51.96
,Cash Sale,2/6/2026,4419469,,,2.00,,$25.98
,Cash Sale,2/7/2026,4419872,,,2.00,,$23.98
,Cash Sale,2/8/2026,4420264,,,1.00,,$11.99
,Cash Sale,2/8/2026,4420262,,,4.00,,$51.96
,Cash Sale,2/8/2026,4420261,,,4.00,,$51.96
Total - Beef Donburi (KR),,,,,,,,$368.71
Beef Original (KR),,,,,,,,
,Cash Sale,2/2/2026,4417902,,,1.00,,$16.99
,Cash Sale,2/2/2026,4417900,,,10.00,,$169.90
,Cash Sale,2/2/2026,4417905,,,2.00,,$20.99
,Cash Sale,2/3/2026,4418287,,,13.00,,$156.91
,Cash Sale,2/4/2026,4418681,,,3.00,,$3.00
,Cash Sale,2/4/2026,4418680,,,13.00,,$204.88
,Cash Sale,2/5/2026,4419070,,,1.00,,$19.99
,Cash Sale,2/5/2026,4419071,,,2.00,,$2.00
,Cash Sale,2/5/2026,4419069,,,1.00,,$16.99
,Cash Sale,2/5/2026,4419067,,,20.00,,$275.84
,Cash Sale,2/6/2026,4419467,,,13.00,,$172.90
,Cash Sale,2/6/2026,4419474,,,2.00,,$2.00
,Cash Sale,2/6/2026,4419473,,,1.00,,$19.99
,Cash Sale,2/6/2026,4419468,,,1.00,,$19.99
,Cash Sale,2/7/2026,4419872,,,11.00,,$138.92
,Cash Sale,2/8/2026,4420264,,,8.00,,$87.95
,Cash Sale,2/8/2026,4420266,,,2.00,,$2.00
,Cash Sale,2/8/2026,4420265,,,1.00,,$16.99
,Cash Sale,2/8/2026,4420261,,,1.00,,$19.99
Total - Beef Original (KR),,,,,,,,"$1,368.22"
Beef Plain Ramen (KR),,,,,,,,
,Cash Sale,2/2/2026,4417900,,,2.00,,$2.00
,Cash Sale,2/5/2026,4419067,,,4.00,,$4.00
,Cash Sale,2/7/2026,4419872,,,1.00,,$1.00
,Cash Sale,2/8/2026,4420264,,,3.00,,$3.00
Total - Beef Plain Ramen (KR),,,,,,,,$10.00
Beef Shoyu (KR),,,,,,,,
,Cash Sale,2/2/2026,4417902,,,1.00,,$16.99
,Cash Sale,2/2/2026,4417900,,,3.00,,$34.98
,Cash Sale,2/3/2026,4418287,,,2.00,,$17.99
,Cash Sale,2/3/2026,4418289,,,1.00,,$19.99
,Cash Sale,2/4/2026,4418680,,,2.00,,$33.98
,Cash Sale,2/5/2026,4419067,,,7.00,,$70.96
,Cash Sale,2/6/2026,4419467,,,4.00,,$51.97
,Cash Sale,2/7/2026,4419872,,,2.00,,$17.99
,Cash Sale,2/8/2026,4420264,,,9.00,,$72.96
Total - Beef Shoyu (KR),,,,,,,,$337.81
Beef Spicy (KR),,,,,,,,
,Cash Sale,2/2/2026,4417901,,,2.00,,$41.98
,Cash Sale,2/2/2026,4417906,,,1.00,,$20.99
,Cash Sale,2/2/2026,4417900,,,5.00,,$57.97
,Cash Sale,2/2/2026,4417905,,,1.00,,$20.99
,Cash Sale,2/2/2026,4417902,,,1.00,,$17.99
,Cash Sale,2/3/2026,4418287,,,4.00,,$71.96
,Cash Sale,2/3/2026,4418291,,,1.00,,$17.99
,Cash Sale,2/4/2026,4418682,,,1.00,,$20.99
,Cash Sale,2/4/2026,4418680,,,11.00,,$133.93
,Cash Sale,2/5/2026,4419067,,,7.00,,$109.94
,Cash Sale,2/5/2026,4419071,,,1.00,,$20.99
,Cash Sale,2/6/2026,4419467,,,7.00,,$77.96
,Cash Sale,2/7/2026,4419872,,,12.00,,$87.96
,Cash Sale,2/7/2026,4419878,,,1.00,,$17.99
,Cash Sale,2/8/2026,4420264,,,14.00,,$107.95
,Cash Sale,2/8/2026,4420261,,,2.00,,$41.98
Total - Beef Spicy (KR),,,,,,,,$869.56
Beef Spicy Jalapeno Ramen (KR),,,,,,,,
,Cash Sale,2/3/2026,4418287,,,1.00,,$2.00
,Cash Sale,2/4/2026,4418680,,,2.00,,$35.98
,Cash Sale,2/5/2026,4419067,,,1.00,,$2.00
,Cash Sale,2/6/2026,4419467,,,3.00,,$37.98
,Cash Sale,2/7/2026,4419872,,,3.00,,$21.99
,Cash Sale,2/8/2026,4420264,,,3.00,,$37.98
,Cash Sale,2/8/2026,4420266,,,2.00,,$4.00
Total - Beef Spicy Jalapeno Ramen (KR),,,,,,,,$141.93
Bottle Water (KR),,,,,,,,
,Cash Sale,2/2/2026,4417902,,,1.00,,$0.00
,Cash Sale,2/5/2026,4419067,,,1.00,,$2.50
,Cash Sale,2/7/2026,4419872,,,1.00,,$0.00
,Cash Sale,2/8/2026,4420264,,,2.00,,$5.00
,Cash Sale,2/8/2026,4420266,,,3.00,,$2.50
,Cash Sale,2/8/2026,4420261,,,1.00,,$0.00
Total - Bottle Water (KR),,,,,,,,$10.00
Chicken Curry Ramen (KR),,,,,,,,
,Cash Sale,2/2/2026,4417905,,,10.00,,$229.90
,Cash Sale,2/3/2026,4418288,,,2.00,,$45.98
,Cash Sale,2/3/2026,4418290,,,6.00,,$137.94
,Cash Sale,2/4/2026,4418683,,,8.00,,$183.92
,Cash Sale,2/5/2026,4419070,,,8.00,,$183.92
,Cash Sale,2/5/2026,4419068,,,2.00,,$45.98
,Cash Sale,2/6/2026,4419468,,,6.00,,$137.94
,Cash Sale,2/6/2026,4419470,,,6.00,,$137.94
,Cash Sale,2/7/2026,4419874,,,12.00,,$275.88
,Cash Sale,2/8/2026,4420261,,,4.00,,$91.96
,Cash Sale,2/8/2026,4420262,,,2.00,,$45.98
Total - Chicken Curry Ramen (KR),,,,,,,,"$1,517.34"
Chicken Don (KR),,,,,,,,
,Cash Sale,2/2/2026,4417900,,,1.00,,$8.99
,Cash Sale,2/4/2026,4418680,,,2.00,,$17.98
,Cash Sale,2/5/2026,4419067,,,1.00,,$8.99
,Cash Sale,2/7/2026,4419872,,,1.00,,$8.99
,Cash Sale,2/8/2026,4420264,,,1.00,,$8.99
Total - Chicken Don (KR),,,,,,,,$53.94
Chicken Original (KR),,,,,,,,
,Cash Sale,2/2/2026,4417901,,,1.00,,$18.99
,Cash Sale,2/2/2026,4417906,,,1.00,,$18.99
,Cash Sale,2/2/2026,4417900,,,12.00,,$127.92
,Cash Sale,2/3/2026,4418290,,,1.00,,$0.00
,Cash Sale,2/3/2026,4418289,,,5.00,,$18.99
,Cash Sale,2/3/2026,4418287,,,15.00,,$191.88
,Cash Sale,2/4/2026,4418683,,,1.00,,$18.99
,Cash Sale,2/4/2026,4418680,,,11.00,,$143.91
,Cash Sale,2/4/2026,4418687,,,2.00,,$0.00
,Cash Sale,2/4/2026,4418684,,,1.00,,$15.99
,Cash Sale,2/5/2026,4419070,,,3.00,,$56.97
,Cash Sale,2/5/2026,4419074,,,2.00,,$37.98
,Cash Sale,2/5/2026,4419071,,,2.00,,$0.00
,Cash Sale,2/5/2026,4419067,,,12.00,,$159.90
,Cash Sale,2/6/2026,4419467,,,8.00,,$63.96
,Cash Sale,2/6/2026,4419474,,,1.00,,$15.99
,Cash Sale,2/6/2026,4419468,,,2.00,,$37.98
,Cash Sale,2/6/2026,4419469,,,2.00,,$0.00
,Cash Sale,2/7/2026,4419872,,,6.00,,$79.95
,Cash Sale,2/7/2026,4419874,,,1.00,,$18.99
,Cash Sale,2/7/2026,4419873,,,5.00,,$18.99
,Cash Sale,2/8/2026,4420264,,,7.00,,$79.95
,Cash Sale,2/8/2026,4420266,,,2.00,,$37.98
,Cash Sale,2/8/2026,4420261,,,2.00,,$18.99
Total - Chicken Original (KR),,,,,,,,"$1,183.29"
Chicken Plain Ramen (KR),,,,,,,,
,Cash Sale,2/2/2026,4417900,,,7.00,,$0.00
,Cash Sale,2/3/2026,4418287,,,1.00,,$0.00
,Cash Sale,2/4/2026,4418680,,,5.00,,$0.00
,Cash Sale,2/5/2026,4419067,,,3.00,,$0.00
,Cash Sale,2/6/2026,4419467,,,7.00,,$0.00
,Cash Sale,2/7/2026,4419872,,,2.00,,$0.00
,Cash Sale,2/8/2026,4420264,,,2.00,,$0.00
Total - Chicken Plain Ramen (KR),,,,,,,,$0.00
Chicken Shoyu (KR),,,,,,,,
,Cash Sale,2/2/2026,4417900,,,2.00,,$31.98
,Cash Sale,2/3/2026,4418287,,,4.00,,$63.96
,Cash Sale,2/3/2026,4418289,,,3.00,,$0.00
